chembl_id;organism;canonical_smiles;AUC /ng.hr.mL-1
CHEMBL256907;Rattus norvegicus;Cc1nnc(C(C)C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1;12.4
CHEMBL256850;Mus musculus;CC(=O)N1C2C=C(CN3[C@H]4CC[C@@H]3C[C@@H](Nc3ccc5ccc(OC(C)C)cc5n3)C4)CC1CCC2;21283.0
CHEMBL256717;Rattus norvegicus;COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cccc(-c2cnn(C)c2)n1;7176.0
CHEMBL256713;Rattus norvegicus;COc1cc(N2CCOCC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1;402.0
CHEMBL256712;Mus musculus;CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1;453.63
CHEMBL256391;Rattus norvegicus;Cc1nc([C@H](C(=O)N(C)CCO)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1;218.0
CHEMBL256101;Mus musculus;Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCC[N+]4([O-])CCCC4)cc3)nc12;5350.0
CHEMBL255905;Rattus norvegicus;OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2;20100.0
CHEMBL255858;Rattus norvegicus;Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1;41.0
CHEMBL255653;Rattus norvegicus;CC(C)(C)c1ccc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1;29.8
CHEMBL255552;Rattus norvegicus;Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21;11500.0
CHEMBL255410;Rattus norvegicus;Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)/C(=N\O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc1;36000.0
CHEMBL255370;Rattus norvegicus;COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(F)cc1)C2;621.0
CHEMBL25498;Rattus norvegicus;CN[C@@H]1C(O)[C@H](O[C@@H]2C(O)C(O[C@H]3OC(CN)CCC3N)[C@@H](N)C[C@H]2N)OC[C@@H]1O.O=S(=O)(O)O;4183.33
CHEMBL254912;Rattus norvegicus;CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1;93.0
CHEMBL254705;Rattus norvegicus;CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC[C@@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1;116.0
CHEMBL254506;Rattus norvegicus;Cc1ccc(Oc2ccc(N(C[C@H](Nc3cccc(F)c3)C(=O)NO)S(C)(=O)=O)cc2)cc1;130.0
CHEMBL254328;Rattus norvegicus;C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1;4015.0
CHEMBL254156;Mus musculus;COc1cc(C(=O)Nc2ccccc2-c2cn3c(CN4CCNCC4)csc3n2)cc(OC)c1OC;45000.0
CHEMBL253116;Rattus norvegicus;CC(CO)NC(=N)c1c(O)nsc1Nc1ccc(Nc2ccccc2)cc1;1236.0
CHEMBL253108;Rattus norvegicus;O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cncc1Cl;721.0
CHEMBL253044;Rattus norvegicus;C/C(=C(\CCO)SCOC(=O)C(C)(C)C)N(C=O)Cc1ccc(C)nc1N;79160.0
CHEMBL253032;Rattus norvegicus;Cc1ccc(Oc2ccc(N(C[C@H](NC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1;250.0
CHEMBL252675;Mus musculus;O=C(NCc1ccc(NS(=O)(=O)C(F)(F)F)cc1)c1ccc(-c2ccc(Cl)cc2)cc1;18824.0
CHEMBL252614;Rattus norvegicus;O=C(CC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC2CCC(C1)N2CCO;5810.0
CHEMBL252436;Mus musculus;CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2ccc(C#N)o2)CC1;1161.85
CHEMBL252422;Rattus norvegicus;Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1;180.0
CHEMBL252404;Rattus norvegicus;CN(Cc1noc(CC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)n1)C(C)(C)CO;143.0
CHEMBL252209;Rattus norvegicus;CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCN4CCCC[C@H]4C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1;419.0
CHEMBL252200;Rattus norvegicus;CC[C@@H]1CCC[C@H](C2(Cc3nc(CN4CCCC4)no3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1;26.0
CHEMBL252164;Rattus norvegicus;CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1;2409.0
CHEMBL252086;Rattus norvegicus;Cc1ccc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-];1250.0
CHEMBL252001;Rattus norvegicus;CC[C@@H]1CCC[C@H](C2(Cc3nc(CN(C)C(C)(C)CO)no3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1;973.0
CHEMBL251975;Rattus norvegicus;CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1;2870.0
CHEMBL251800;Rattus norvegicus;O=S(=O)(c1ccc(Cl)cc1)N1[C@H](C2CC2)CCC[C@@H]1C1(Cc2noc(CN3CCCC3)n2)CC1;20.0
CHEMBL251558;Rattus norvegicus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)o1;19091.0
CHEMBL251429;Mus musculus;Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1;10893.0
CHEMBL251409;Rattus norvegicus;CN1CCC(C2CCN(C(=O)[C@H](NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1;19000.0
CHEMBL251386;Rattus norvegicus;CCCC(CCC)n1cc2c3c(nc(C)cc31)N(c1ccc(C#N)cc1C)CC2;15.0
CHEMBL251348;Rattus norvegicus;CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(C4=CCN(CC(C)C)CC4)n3)cccc2s1;258.0
CHEMBL251343;Rattus norvegicus;Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1;132.0
CHEMBL251094;Rattus norvegicus;C[C@@H]1CN(c2ncc(CO)cc2Cl)CCN1c1nc(-c2cc(F)c(F)c(F)c2)c(-c2ccc(C(F)(F)F)cc2)[nH]1;2456.0
CHEMBL250982;Rattus norvegicus;CCCC(CCC)n1cc2c3c(nc(C)cc31)N(c1ccc(C(F)(F)F)cc1C(F)(F)F)CC2;1479.0
CHEMBL250803;Rattus norvegicus;CCC(CC)n1cc2c3c(nc(C)cc31)N(c1ccc(C(F)(F)F)cc1C(F)(F)F)CC2;222.0
CHEMBL250564;Rattus norvegicus;NCCSNC(=O)N1c2ccccc2C=Cc2ccccc21.O=C(O)C(F)(F)F;9083.33
CHEMBL250546;Rattus norvegicus;COc1ccc(C(=O)Nc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(C(F)(F)F)nc12;50503.0
CHEMBL250483;Mus musculus;CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)ns4)CC3)[C@@H]1C2;10800.0
CHEMBL250228;Rattus norvegicus;O=C(Nc1ccc(Cl)cc1)c1cccnc1NCc1ccncc1;20000.0
CHEMBL250182;Rattus norvegicus;CCCC(CCC)n1cc2c3c(nc(C)cc31)N(c1ccc(OC)c(F)c1)CC2;131.0
CHEMBL250041;Rattus norvegicus;CCCCCN(C(=O)Nc1ccc(SC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1;54720.0
CHEMBL250036;Rattus norvegicus;CCN(C(=O)Nc1ccc(C(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1;37130.0
CHEMBL25;Rattus norvegicus;CC(=O)Oc1ccccc1C(=O)O;436800.0
CHEMBL249868;Rattus norvegicus;CCCCCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1;121360.0
CHEMBL249493;Rattus norvegicus;CC(C)(CO)N1CCN(C(=O)CC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1;1353.0
CHEMBL249317;Mus musculus;Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1;635.0
CHEMBL249304;Rattus norvegicus;CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1;173.0
CHEMBL249283;Mus musculus;CC(=O)N1CCN(CCCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1;2200.0
CHEMBL249282;Mus musculus;N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCN4CCOCC4)cc2-3)cn1;5700.0
CHEMBL248911;Mus musculus;N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCN4CCOCC4)cc2-3)cn1;2000.0
CHEMBL248871;Mus musculus;COc1cc2c(cc1OCCN1CCOCC1)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2;930.0
CHEMBL248870;Mus musculus;COc1cc2c(cc1OCCO)Cc1c(-c3ccc(C#N)nc3)n[nH]c1-2;300.0
CHEMBL248729;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCCCC4)cc3)C2)o1;2750.0
CHEMBL248719;Mus musculus;N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCN4CCCOCC4)cc2-3)cn1;31.0
CHEMBL248713;Rattus norvegicus;CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(F)ccc5[nH]4)c3c2)c1;150.0
CHEMBL248676;Mus musculus;Cc1ccc2[nH]ncc2c1Nc1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1;743.0
CHEMBL248477;Rattus norvegicus;CC(C)N1CCN(C(=O)OC2(C3CCCC(c4cc(F)cc(F)c4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1;783.0
CHEMBL248446;Rattus norvegicus;CCc1cc2[nH]c(=O)c(=O)[nH]c2c(N(CCCOC)S(C)(=O)=O)c1Cl;632.0
CHEMBL248445;Rattus norvegicus;COCCN(c1c(C)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O;2620.0
CHEMBL248444;Rattus norvegicus;COCCN(c1c(Cl)c(C)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O;1190.0
CHEMBL248443;Rattus norvegicus;CS(=O)(=O)N(CCC(F)(F)F)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12;1260.0
CHEMBL248442;Rattus norvegicus;CCOCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O;2260.0
CHEMBL248439;Rattus norvegicus;COCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O;1080.0
CHEMBL248438;Rattus norvegicus;CS(=O)(=O)N(CC1CCCO1)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12;922.0
CHEMBL248436;Rattus norvegicus;CS(=O)(=O)N(Cc1cccc(F)c1)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12;589.0
CHEMBL248276;Rattus norvegicus;O=C(OC1(C2CCCC(c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1;1076.0
CHEMBL248275;Rattus norvegicus;O=C(OC1(C2CCCC(c3cccc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1;2087.0
CHEMBL248247;Rattus norvegicus;Cc1cc2[nH]c(=O)c(=O)[nH]c2c(N(CC(=O)O)S(C)(=O)=O)c1Cl;155.0
CHEMBL248233;Rattus norvegicus;Cc1nc2c(cnn2-c2cccc(S(N)(=O)=O)c2)c(=O)n1-c1ccc(Cl)cc1;7790.0
CHEMBL248208;Rattus norvegicus;Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccc(Br)cc1;389.0
CHEMBL248155;Rattus norvegicus;C[C@@H]1CCCN1CCc1ccc2cc(-c3ccc(C#N)cc3)ccc2c1;890.0
CHEMBL248070;Rattus norvegicus;C[C@H]1CN(C(C)(CO)CO)CCN1C(=O)OC1(C2CCCC(c3cccc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1;1768.0
CHEMBL248069;Rattus norvegicus;CC1CN(C(=O)OC2(C3CCCC(c4cccc(F)c4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC(C)N1;1811.0
CHEMBL248068;Rattus norvegicus;O=C(OC1(C2CCCC(c3cccc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1C2CCC1CC(N1CC[C@@H](O)C1)C2;2090.0
CHEMBL248067;Rattus norvegicus;CCCC1(O)CCN(C(=O)OC2(C3CCCC(c4cccc(F)c4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1;0.0
CHEMBL247932;Mus musculus;COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)c2)ccc1N(C)C;8101.0
CHEMBL247869;Rattus norvegicus;O=C(OC1(C2CCCC(c3cccc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCC(F)(F)CC2)CC1;1668.0
CHEMBL247496;Mus musculus;O=C1Nc2c(ccc(F)c2F)C1(c1ccc(O)cc1)c1ccc(O)cc1;6769.0
CHEMBL24734;Rattus norvegicus;Nc1cnc(-c2cccc(Cl)c2)n(CC(=O)NC(Cc2ccccc2)C(=O)C(F)(F)C(=O)NCc2ccccc2)c1=O;12100.0
CHEMBL247272;Rattus norvegicus;c1ccc(-c2oc3ncnc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1;1037.0
CHEMBL247228;Mus musculus;Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12;20016.67
CHEMBL247035;Rattus norvegicus;COc1cccc(CN(c2c(Cl)c(Cl)cc3[nH]c(=O)c(=O)[nH]c23)S(C)(=O)=O)c1;152.0
CHEMBL247034;Rattus norvegicus;CC(O)CN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O;680.0
CHEMBL246833;Rattus norvegicus;FC(F)(F)c1ccc(-c2[nH]c(N3CCN(c4ncccc4C(F)(F)F)CC3)nc2-c2ccccc2)cc1;30.0
CHEMBL246825;Rattus norvegicus;CCN1C(=O)CC(C)(C)c2cc(C)c(-c3cc(CCC(=O)O)ccc3OC(F)(F)F)cc21;6129.0
CHEMBL246653;Rattus norvegicus;O=C(OCC1CCCC(c2cccc(F)c2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1;1376.0
CHEMBL246356;Rattus norvegicus;CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1;509.0
CHEMBL246300;Mus musculus;CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NC5CCCCC5)cs4)cc3c21;88.0
CHEMBL246265;Mus musculus;CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@H]1C2CC3CC1C[C@](C(=O)NCc1ccc(S(N)(=O)=O)cc1)(C3)C2;5700.0
CHEMBL246243;Rattus norvegicus;CC(C)(OC(=O)N1CCC(N2CCCCC2)CC1)C1CCCC(c2cccc(F)c2)N1S(=O)(=O)c1ccc(Cl)cc1;2429.0
CHEMBL246047;Mus musculus;CC(C)(Oc1ccccc1Cl)C(=O)N[C@H]1C2CC3CC1C[C@](C(=O)O)(C3)C2;5800.0
CHEMBL246004;Rattus norvegicus;Cc1c(Cl)cc2[nH]c(=O)c(=O)[nH]c2c1N(CC(=O)O)S(C)(=O)=O;1500.0
CHEMBL245851;Mus musculus;CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@H]1C2CC3CC1C[C@](C(N)=O)(C3)C2;1200.0
CHEMBL245846;Mus musculus;O=C(NC1CCN(Cc2ccc(C(=O)NCCN3CCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1;3154.0
CHEMBL245616;Rattus norvegicus;O=C(OC1(C2CCCC(c3cc(F)cc(F)c3)N2S(=O)(=O)c2cc(F)cc(F)c2)CC1)N1CCN(CCO)CC1;23064.0
CHEMBL245414;Rattus norvegicus;O=C(OC1(C2CCCC(c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1;5001.0
CHEMBL245413;Rattus norvegicus;CCN1CCN(C(=O)OC2(C3CCCC(c4cc(F)cc(F)c4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1;1401.0
CHEMBL245408;Mus musculus;Nc1nccn2c(C3CCC3)nc(-c3ccc(Oc4ccccc4)cc3)c12;1236.0
CHEMBL244521;Rattus norvegicus;CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1;1700.0
CHEMBL244315;Rattus norvegicus;C[C@H]1OC(=O)[C@@H]2C[C@@H]3CN(S(C)(=O)=O)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12;5350.0
CHEMBL2443061;Rattus norvegicus;O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)C[C@@H](O)c1cccc(Cl)c1O2;4978.0
CHEMBL244299;Rattus norvegicus;C[C@H]1OC(=O)[C@@H]2C[C@@H]3CN(C(=O)C4CC4)CC[C@H]3[C@H](/C=C/c3ccc(-c4ccccc4F)cn3)[C@H]12;6010.0
CHEMBL244286;Mus musculus;COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cc3)cc2[nH]1;2540.0
CHEMBL2442509;Mus musculus;CN(Cc1ccccc1)c1ccc2cc(C(=O)O)c(=O)oc2c1;935.15
CHEMBL2442472;Mus musculus;CC(C)(C)CNC(=O)Cc1ccc(Nc2nc(-c3ccccc3)ncc2C(N)=O)cc1;3990.0
CHEMBL2442209;Rattus norvegicus;CCC(=O)Oc1ccc(C(=O)/C=C/c2ccc(N(CC)CC)cc2)c2c1C=CC(C)(C)O2;1028.6
CHEMBL2441636;Rattus norvegicus;Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)C1CCOCC1;1100.0
CHEMBL2441375;Mus musculus;O=C(Nc1ccc2c(c1)B(O)OC2)c1c(C(F)(F)F)ccc(Cl)c1F;70100.0
CHEMBL2441340;Rattus norvegicus;Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1;3921.0
CHEMBL244109;Rattus norvegicus;C[C@H]1OC(=O)[C@@H]2C[C@@H]3CN(C(=O)C4CC4)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12;4370.0
CHEMBL2441082;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1;412.0
CHEMBL2441081;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCOCC3)nc2cc1OCCCN1CCCC1;721.0
CHEMBL244105;Rattus norvegicus;CCOC(=O)N1CC[C@@H]2[C@H](C[C@H]3C(=O)O[C@H](C)[C@H]3[C@H]2/C=C/c2ccc(-c3ccccc3F)cn2)C1;3780.0
CHEMBL244102;Rattus norvegicus;C[C@H]1OC(=O)[C@@H]2C[C@@H]3COCC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4F)cn3)[C@H]12;1190.0
CHEMBL2440709;Rattus norvegicus;CCOC(=O)c1ccc(-c2ccccc2)cc1O[C@H]1CC[C@H]2CN[C@H](C(=O)OCC)C[C@H]2C1.Cl;7226.0
CHEMBL2440708;Rattus norvegicus;CCOC(=O)c1ccc(Cl)cc1O[C@H]1CC[C@H]2CN[C@H](C(=O)OCC)C[C@H]2C1.Cl;9193.0
CHEMBL2440707;Rattus norvegicus;CCOC(=O)c1ccccc1S[C@H]1CC[C@H]2CN[C@H](C(=O)OCC)C[C@H]2C1.Cl;7531.0
CHEMBL2440705;Rattus norvegicus;CCOC(=O)c1ccccc1O[C@H]1CC[C@H]2CN[C@H](C(=O)OCC)C[C@H]2C1.Cl;24743.0
CHEMBL2440697;Rattus norvegicus;Cl.O=C(O)c1ccc(C[C@H]2CC[C@H]3CN[C@H](C(=O)O)C[C@H]3C2)cc1;1506.0
CHEMBL2440663;Mus musculus;O=C(Nc1ccc(F)cn1)c1cc(Cl)cc(Oc2cncnc2)c1;391.0
CHEMBL2440659;Rattus norvegicus;Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1;702.0
CHEMBL2440464;Rattus norvegicus;CCCCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O;313.0
CHEMBL2440459;Rattus norvegicus;COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O;542.0
CHEMBL243913;Rattus norvegicus;C[C@H]1OC(=O)[C@@H]2C[C@@H]3COCC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12;850.0
CHEMBL243876;Mus musculus;O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1;216.67
CHEMBL2437224;Rattus norvegicus;C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;50299.0
CHEMBL2437223;Rattus norvegicus;CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;2058.0
CHEMBL2436983;Mus musculus;Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1;3150.0
CHEMBL2436982;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4ccc(N)nc4)c3c2)cc(OC)c1OC;1630.0
CHEMBL2436981;Mus musculus;Nc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1;1400.0
CHEMBL2436980;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cc(OC)c1OC;1560.0
CHEMBL2436978;Mus musculus;CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1;3410.0
CHEMBL2436976;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4cnc(N)nc4)c3c2)cc(OC)c1OC;1840.0
CHEMBL2436937;Mus musculus;O=C(O)CNC(=O)c1nc(Cl)c2c(sc3ccccc32)c1O;17000.0
CHEMBL2436391;Mus musculus;OC/C=C/c1cc(N2CCOCC2)c2cc(Cl)c(F)cc2n1;192.64
CHEMBL2436226;Mus musculus;CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl;7870.0
CHEMBL2436225;Mus musculus;CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl;5980.0
CHEMBL2435924;Rattus norvegicus;N#CC(NCc1cnccc1-c1ccccc1F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;55.0
CHEMBL2434990;Rattus norvegicus;CCn1c(C(=O)N[C@@H](C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1;4650.0
CHEMBL2431755;Mus musculus;CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2OC12CCOCC2.Cl;2858.0
CHEMBL2431717;Rattus norvegicus;CC[C@H](C)[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccno1)C(=O)NCc1ccccc1OC;444.0
CHEMBL2431617;Rattus norvegicus;CC[C@H](C)[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccno1)C(=O)N1CCC2(C=Cc3ccccc32)CC1;3420.0
CHEMBL2431515;Rattus norvegicus;CCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O;39.33
CHEMBL2431496;Rattus norvegicus;CCOC(=O)C1=C(Nc2ccc3ccccc3c2)OCC1=O;790.65
CHEMBL2431365;Rattus norvegicus;COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(F)c[nH]c2=O)cc1C(C)(C)C;4460.0
CHEMBL2431120;Mus musculus;COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC;1223.0
CHEMBL2431090;Rattus norvegicus;Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O;723.0
CHEMBL2431079;Rattus norvegicus;Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(C#N)cc1)=N[C@H]2CC(N)=O;504.0
CHEMBL243032;Mus musculus;CCS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)nc2ccccc21;2000.0
CHEMBL2430319;Rattus norvegicus;CCc1ccc(Cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3ccccc23)cc1;17000.0
CHEMBL2430315;Rattus norvegicus;CCc1ccc(Cc2ccccc2N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1;230.0
CHEMBL243031;Rattus norvegicus;CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)nc2ccccc21;40.0
CHEMBL243001;Rattus norvegicus;Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1;1300.0
CHEMBL242956;Rattus norvegicus;CCOC1OC(=O)C[C@@H]1NC(=O)CN1CC(CNC(=O)c2ccc(OC)cc2)=CC[C@H](NC(=O)c2ccc3ccccc3c2)C1=O;30.0
CHEMBL2426573;Mus musculus;CCCc1sc(-c2ccc(OC)c(OCC(C)(C)O)c2)nc1CSc1nc(N)cc(N)n1;13866666.67
CHEMBL242620;Mus musculus;COc1cccc(C2SC(c3ccc(F)cc3)=NN2C(=O)c2c(F)cc(F)cc2F)c1OC;35728.17
CHEMBL242617;Rattus norvegicus;COc1cc(/C=C/C#N)cc(Cl)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1;410.0
