chembl_id;organism;canonical_smiles;Vdss /L.kg-1
CHEMBL385956;Rattus norvegicus;Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1;1.9
CHEMBL385937;Rattus norvegicus;Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1;1.546
CHEMBL385831;Rattus norvegicus;O=C(Nc1cccc(F)c1)Nc1cc(C(=O)NCCN2CCCC2)ccc1Oc1cccc(F)c1;23.0
CHEMBL385690;Rattus norvegicus;O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2c(c1)CCC(CN1CCCC1)=C2;15.7
CHEMBL385587;Rattus norvegicus;C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O;0.6
CHEMBL385479;Rattus norvegicus;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1;4.3
CHEMBL385347;Rattus norvegicus;O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2c(c1)OC[C@H](CN1CCCC1)O2;22.0
CHEMBL385133;Rattus norvegicus;COCCn1cc(C2CCN(CCOc3ccccc3C(=O)O)CC2)c2ccc(F)cc21;0.3
CHEMBL384856;Rattus norvegicus;C[C@@H](CN1CC(C)(C)c2cc(F)ccc21)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1;1.76
CHEMBL384699;Rattus norvegicus;COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1;3.5
CHEMBL384684;Rattus norvegicus;C[C@H](NC1=NC(=O)[C@](C)(C(F)(F)F)S1)c1ccccc1F;1.661
CHEMBL384304;Mus musculus;COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N;1.07
CHEMBL384150;Rattus norvegicus;O=C(Nc1ccc2nc([N+]34CCC(CC3)CC4)ccc2c1)c1ccc(C(F)(F)F)nc1;3.92
CHEMBL384073;Rattus norvegicus;CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1;2.2
CHEMBL383997;Rattus norvegicus;COc1ccc2c(OC[C@H](O)CO)nc(C#N)c(-c3ccccc3)c2c1;1.7
CHEMBL38380;Mus musculus;O=S(=O)(c1cccc2cnccc12)N1CCCNCC1;1.8
CHEMBL383728;Mus musculus;CCCc1c(OCCCn2ccc3cc(CC(=O)O)ccc32)ccc2c(C(F)(F)F)noc12;2.7
CHEMBL383706;Rattus norvegicus;CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21;19.0
CHEMBL383687;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2ccno2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;0.5
CHEMBL383541;Rattus norvegicus;N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12;5.2
CHEMBL383264;Mus musculus;N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12;7.0
CHEMBL383246;Rattus norvegicus;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1;4.9
CHEMBL383211;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2nnc(C(F)(F)F)s2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1;3.3
CHEMBL382990;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)NCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;1.4
CHEMBL382899;Rattus norvegicus;CS(=O)(=O)c1ccc(OC[C@H]2CC[C@@H](C(=O)N3CCC[C@H]3C#N)N2)c(Br)c1;0.3
CHEMBL3828718;Mus musculus;COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F;0.6
CHEMBL3828637;Mus musculus;CNC(=O)c1ccc2cncc(-c3ccc4c(c3)CS(=O)(=O)N4C)c2n1;2.7
CHEMBL3828553;Mus musculus;COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1;1.87
CHEMBL382851;Rattus norvegicus;CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCCC(C)(C)c3ccc(Cl)cc3)C2)C1;8.8
CHEMBL3828472;Mus musculus;Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCNCC5)nc34)cc2)cn1;2.49
CHEMBL3828394;Rattus norvegicus;CC(C)(C(=O)N1CCN(c2cc(NCCN)c3ccccc3n2)CC1)c1ccccc1;36.9
CHEMBL3828376;Rattus norvegicus;C[C@]1(c2ccc(OC(F)(F)F)cc2)C[C@](O)(c2ccccn2)CO1;3.2
CHEMBL3828340;Rattus norvegicus;C[C@]1(O)C[C@](c2cc(C(F)(F)F)ccn2)([C@H](O)c2ccccn2)C1;1.4
CHEMBL3828126;Mus musculus;CNC(=O)c1ccc2c(N)ncc(-c3ccc4c(c3)CS(=O)(=O)N4C)c2n1;5.64
CHEMBL3827758;Mus musculus;COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1;1.62
CHEMBL3827673;Mus musculus;Cn1cc(-c2ccc(-c3cncc4ccc(C(=O)N5CCNCC5)nc34)cc2)cn1;5.8
CHEMBL3827512;Rattus norvegicus;O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1;2.5
CHEMBL3827379;Rattus norvegicus;C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;0.82
CHEMBL3827330;Rattus norvegicus;C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(CCO)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl;17.6
CHEMBL3827178;Rattus norvegicus;C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl;5.8
CHEMBL382705;Rattus norvegicus;CC[C@H](C(=O)NO)[C@H](C(=O)N1CCCC[C@H]1C(=O)NC)c1ccc(Cl)cc1;16.67
CHEMBL3826999;Rattus norvegicus;CNCCNc1cc(N2CCN(C(=O)C(C)(C)c3ccccc3)CC2)nc2ccccc12;67.9
CHEMBL382488;Rattus norvegicus;COc1cc([N+](=O)[O-])ccc1C(=O)NC1N=C(c2ccccc2)c2ccccc2NC1=O;9.8
CHEMBL382435;Rattus norvegicus;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1;7.1
CHEMBL3824314;Mus musculus;C[C@H](Nc1nccc(Nc2cc(C3CC3)[nH]n2)n1)c1ccc2[nH]ccc2n1;1.65
CHEMBL3824188;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1;1772.0
CHEMBL3824068;Mus musculus;CN1CCN(c2ccc(-n3cc(-c4ccncc4OCC4CCNCC4)cn3)cc2)CC1;40.8
CHEMBL3823916;Rattus norvegicus;COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;2.89
CHEMBL3823914;Rattus norvegicus;CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1;1.3
CHEMBL3823780;Rattus norvegicus;CCc1cnc(N2CCC(n3ncc4cc(-c5ccc(S(C)(=O)=O)cc5F)ncc43)CC2)nc1;0.537
CHEMBL3823747;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1C(=O)Nc1cc(C(C)(C)C)on1;2.7
CHEMBL3823613;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1c1nc2ccccc2[nH]1;27.4
CHEMBL3823548;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2cccnc2)no1;1.9
CHEMBL3823499;Mus musculus;CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4ccc(F)cc34)c2c1;1.2
CHEMBL3823478;Mus musculus;COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C;1.6
CHEMBL3823394;Rattus norvegicus;C[C@@H](c1ccc2[nH]c(=O)sc2c1)c1ccn(-c2ccc(OCCO)cn2)n1;1.28
CHEMBL3823301;Rattus norvegicus;CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1;0.4
CHEMBL3823235;Rattus norvegicus;COc1cc(N2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;9.51
CHEMBL3823218;Rattus norvegicus;COc1cc(N2CCC(CN3CCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;1.46
CHEMBL3823190;Rattus norvegicus;COc1cc(C2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;8.55
CHEMBL3823181;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1C(=O)Nc1ncc(C)s1;36.5
CHEMBL3823101;Mus musculus;COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C;2.1
CHEMBL3823031;Mus musculus;COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;6.61
CHEMBL3823030;Rattus norvegicus;Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1;0.8
CHEMBL3823017;Rattus norvegicus;COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;2.74
CHEMBL3822989;Rattus norvegicus;CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1;1.6
CHEMBL3822611;Rattus norvegicus;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;6.12
CHEMBL3822587;Rattus norvegicus;Cc1nn(C2CCN(C(=O)CO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1;1.2
CHEMBL3822578;Rattus norvegicus;CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1C(=O)Nc1ccc(F)c[n+]1[O-];2.6
CHEMBL3822557;Rattus norvegicus;COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1;0.78
CHEMBL382227;Rattus norvegicus;O=C(NO)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1;0.1
CHEMBL382003;Rattus norvegicus;CC(C)(C)c1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1;1.0
CHEMBL3819521;Mus musculus;CN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(Cl)c3Cl)c2O)CC1;2.12
CHEMBL3819512;Mus musculus;CN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(F)c3Cl)c2O)CC1;3.17
CHEMBL3818331;Mus musculus;CCN1CCC(S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(F)c3Cl)c2O)CC1;2.82
CHEMBL3818179;Mus musculus;CN1CC[C@H](S(=O)(=O)c2c(Cl)ccc(NC(=O)Nc3cccc(Cl)c3Cl)c2O)C1;1.72
CHEMBL381715;Rattus norvegicus;CCCC[C@@H](/C=N/NC(=O)N1CCc2ccccc21)NC(=O)OC(C)(C)C;540.0
CHEMBL381632;Rattus norvegicus;CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1;3.84
CHEMBL381597;Rattus norvegicus;CCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccc(OC(F)(F)F)cc3)c2)n1;1.99
CHEMBL381521;Mus musculus;COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCCNC(C)C)c1;22.0
CHEMBL3814736;Rattus norvegicus;CC(C)(C)c1ccc(Cn2c(C(=O)O)cc3ncc(Cl)cc32)cc1;1.1
CHEMBL3814424;Rattus norvegicus;CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1cccc2ccoc12.Cl;10.67
CHEMBL381394;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Nc2c(C)noc2C)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;1.4
CHEMBL3813842;Rattus norvegicus;CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12;1.7
CHEMBL381376;Mus musculus;CCC(C)NCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21;3.4
CHEMBL381366;Rattus norvegicus;CC(C)(C)NCc1ccc2c(c1)CCC[C@H]2NC(=O)C[C@@H]1CCCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1;5.4
CHEMBL381186;Rattus norvegicus;C[C@@H](CN1CC(C)(C)c2cc(F)ccc21)NC(=O)[C@H](CC1CCCCC1)Nc1nc2cccc(Cl)c2o1;0.9
CHEMBL381154;Rattus norvegicus;O=C(O)CC(Cc1csc(CCCc2ccc3c(n2)NCCC3)n1)c1cnc(C2CC2)s1;1.02
CHEMBL381115;Mus musculus;COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)(C)C)c1;1.6
CHEMBL381064;Mus musculus;CCCc1c(OCCCN(C)c2ncc(CC(=O)O)s2)ccc2c(C(F)(F)F)noc12;1.2
CHEMBL3809953;Rattus norvegicus;CC(C)(O)c1ccc(NC2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1;2.16
CHEMBL3809940;Rattus norvegicus;C/C1=C/C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1;1.8
CHEMBL3809865;Mus musculus;CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)N1CCC(NC(=O)c2ccc(C#N)cc2)CC1;2.54
CHEMBL3809850;Rattus norvegicus;CC(C)[C@@](O)(C(=O)N1CCC(C2CCN(c3ccc(C(=O)N(C)C)c(Cl)c3)CC2)CC1)C(F)(F)F;8.8
CHEMBL3809841;Rattus norvegicus;O=C(Nc1cnccc1Cl)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1;3.33
CHEMBL3809829;Rattus norvegicus;COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(N[C@@H](C)C(C)(C)C)c2n1;4.64
CHEMBL3809730;Mus musculus;Oc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F;1.3
CHEMBL3809691;Rattus norvegicus;Cc1nc2cccc3c2nc1N[C@H](C)/C=C\C[C@H]1CNC(=O)c2cc-3[nH]c21;1.5
CHEMBL380947;Rattus norvegicus;CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12;1.9
CHEMBL3809237;Mus musculus;CNC(=O)c1ccc2c(c1)nc(-c1ccccc1SC)n2[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1;1.3
CHEMBL3809060;Mus musculus;CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)N1CCC(NCc2ccc(C#N)cc2)CC1;3.49
CHEMBL3808902;Mus musculus;CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1;0.9
CHEMBL3808762;Rattus norvegicus;O=C(Nc1cccnc1)N1CCN(Cc2cccc(Oc3ccc(F)cc3)c2)CC1;4.0
CHEMBL3808747;Rattus norvegicus;OCCCCOc1cc(CNc2nc3ccccc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)ccc1-c1ccccc1;0.117
CHEMBL3808688;Rattus norvegicus;O=C(Nc1cccnc1)N1CCN(Cc2cccc(Oc3ccc(Br)cc3)c2)CC1;2.8
CHEMBL3808662;Rattus norvegicus;C/C1=C\C[C@H]2CNC(=O)c3cc([nH]c32)-c2cccc3nc(C)c(nc23)NC1;3.1
CHEMBL3808648;Rattus norvegicus;Cc1cc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)ccc1Cl;7.4
CHEMBL3808584;Mus musculus;CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)N1CCC(NCc2cc(F)c(F)cc2F)CC1;1.71
CHEMBL3808555;Rattus norvegicus;Cc1ccc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)cc1C;5.5
CHEMBL380853;Mus musculus;CC(C)(C(=O)O)c1ccc(-c2ccccc2)c(F)c1;0.15
CHEMBL380806;Rattus norvegicus;CC(C)N1C2CCC1CC(c1cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c1)C2;5.23
CHEMBL380687;Rattus norvegicus;O=C(O)CC(Cc1csc(CCCc2ccc3c(n2)NCCC3)n1)c1ccc2c(c1)OCO2;0.897
CHEMBL380648;Rattus norvegicus;O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1;2.1
CHEMBL3806158;Mus musculus;CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1;60.0
CHEMBL3806122;Mus musculus;CN1CCC(Oc2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1;2.62
CHEMBL3806112;Mus musculus;O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1;2.63
CHEMBL3806102;Rattus norvegicus;Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3.O=C(O)C(F)(F)F;3.4
CHEMBL3805899;Mus musculus;CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1;4.76
CHEMBL3805816;Rattus norvegicus;N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F;18.0
CHEMBL3805741;Mus musculus;CN(C)CCN(C)C(=O)c1ccc(C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC2CCOCC2)c1;4.41
CHEMBL3805738;Rattus norvegicus;C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(F)c2c(=O)n1-c1cc(F)cc(F)c1;2.6
CHEMBL3805736;Rattus norvegicus;N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F.O=C(O)C(F)(F)F;1.8
CHEMBL3805643;Mus musculus;O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1;1.4
CHEMBL3805446;Rattus norvegicus;Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3.O=C(O)C(F)(F)F;3.0
CHEMBL380538;Rattus norvegicus;O=C(O)C[C@@H](CN1CCc2cc(F)ccc21)NC(=O)[C@H](CC1CCCCC1)Nc1nc2ccc(Cl)cc2o1;0.74
CHEMBL3805284;Rattus norvegicus;O[C@H](CN1c2ccccc2N(Cc2cccc(OC(F)(F)F)c2)C[C@H]1c1cccc(OC(F)(F)C(F)F)c1)C(F)(F)F;1.3
CHEMBL3805137;Rattus norvegicus;C[C@H](Nc1ncnc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1;2.6
CHEMBL3805123;Mus musculus;CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1;3.02
CHEMBL3804890;Rattus norvegicus;O[C@H](CN1C[C@](Cc2cccc(OC(F)(F)F)c2)(c2cccc(OC(F)(F)F)c2)c2ccccc21)C(F)(F)F;6.7
CHEMBL3804846;Rattus norvegicus;O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2cc(F)ccc2F)O1;1.8
CHEMBL3800420;Rattus norvegicus;Cn1cc(-c2cnc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1;0.81
CHEMBL379997;Rattus norvegicus;N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc([N+](=O)[O-])c(Cl)cc2Cl)N1;0.22
CHEMBL3799912;Rattus norvegicus;N=c1c(C(N)=O)cc(Cl)cn1Cc1cc(Cl)cc(C(N)=O)c1;3.212
CHEMBL3799831;Mus musculus;CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1;1.9
CHEMBL3799553;Rattus norvegicus;CS(=O)(=O)c1ccc(Cl)cc1Cn1cc(Cl)cc(C(N)=O)c1=N;4.432
CHEMBL3799292;Rattus norvegicus;C[C@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N;4.676
CHEMBL3799263;Rattus norvegicus;CCCn1cc(-c2cnc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1;3.2
CHEMBL379914;Rattus norvegicus;N[C@H](COc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12;4.8
CHEMBL3798905;Rattus norvegicus;FC(F)(c1ccc2ncccc2c1)c1nnc2ncc(-c3ccco3)nn12;5.14
CHEMBL3798741;Mus musculus;O=C1Cc2cc(C(=O)N[C@@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)CC3CCN(CCCC(F)(F)F)CC3)c(Cl)cc2N1;2.3
CHEMBL379866;Rattus norvegicus;CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12;0.8
CHEMBL3798517;Rattus norvegicus;CCc1cnc(Oc2ccc(NC(=O)c3ncccc3N)cc2Cl)nc1;0.86
CHEMBL3798482;Rattus norvegicus;Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21;0.612
CHEMBL3798234;Rattus norvegicus;Nc1cccnc1C(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1;0.85
CHEMBL3797579;Rattus norvegicus;Fc1ccc(-c2cnc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cc1;4.89
CHEMBL379522;Rattus norvegicus;N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1;1.4
CHEMBL379456;Rattus norvegicus;C=C[C@]12OC(=O)N(CCCCn3cnc(-c4ccc(Cl)nc4)c3)[C@@H]1[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@@H]2CC;12.0
CHEMBL3794485;Mus musculus;O=C(NO)[C@]1(F)[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(OC(F)F)cn2)cc1;10.0
CHEMBL379444;Rattus norvegicus;CN1CCNc2nc(CCCc3noc(CC(CC(=O)O)c4ccc5c(c4)OCO5)n3)ccc21;0.447
CHEMBL3794306;Rattus norvegicus;Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(F)(F)F)s4)cc3=O)cc21;0.979
CHEMBL3794256;Rattus norvegicus;Cc1c2cc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)ccc2nn1C1CC1;0.676
CHEMBL3794175;Mus musculus;COc1ccc(C(C)(C)c2cnc(SCc3c(F)cccc3Cl)n2-c2ccc(F)cc2)cc1OC;1.54
CHEMBL3794145;Mus musculus;O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccn5)c4C(F)(F)F)n3)cc2)C1;0.1
CHEMBL3794064;Rattus norvegicus;O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1;0.2
CHEMBL379380;Rattus norvegicus;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OCC(F)(F)F)c(C#N)c2)n1;0.1
CHEMBL3793506;Rattus norvegicus;Cn1c(N2CCOCC2)cc(OCc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)c(C#N)c2)nc1=O;9.1
CHEMBL3793436;Mus musculus;COc1ccc(C(C)(C)c2cnc(SCCOc3ccc(-n4ccnc4)cc3)n2-c2ccc(F)cc2)cc1OC;0.83
CHEMBL3793392;Mus musculus;O=C(NO)[C@]1(F)[C@H](c2ccccc2)[C@H]1c1ccc(-c2ncc(F)cn2)cc1;5.1
CHEMBL3793226;Rattus norvegicus;O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1;7.2
CHEMBL3792516;Rattus norvegicus;Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)s4)cc3=O)cc21;0.92
CHEMBL379156;Rattus norvegicus;O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1;25.3
CHEMBL379086;Rattus norvegicus;COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1;1.6
CHEMBL378934;Rattus norvegicus;CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(Cl)c3)cn12;1.3
CHEMBL378867;Rattus norvegicus;N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc(C(=O)O)ccc2Cl)N1;0.35
CHEMBL3787677;Rattus norvegicus;C=C(C)[C@@H]1CC[C@]2(C(=O)NCCN(C(C)C)C(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;1.6
CHEMBL378763;Rattus norvegicus;CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O;0.44
CHEMBL3787611;Rattus norvegicus;C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;2.7
CHEMBL3787566;Rattus norvegicus;O=c1c2cccnc2ncn1Cc1noc(CCc2ccc(Cl)cc2)n1;1.0
CHEMBL3787515;Rattus norvegicus;CC(=O)NC[C@H]1O[C@@H](n2cc(Cc3ccc(C4CC4)cc3)c3c(Cl)cccc32)[C@H](O)[C@@H](O)[C@@H]1O;2.7
