chembl_id;organism;canonical_smiles;T1/2 /hr
CHEMBL2036210;Mus musculus;CCC(=O)N(Cc1ccc(C(F)(F)F)cc1)c1cc(F)cc(-c2nnn[nH]2)c1;1.4
CHEMBL203599;Rattus norvegicus;CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1;0.83
CHEMBL2035983;Rattus norvegicus;C[C@@]1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21;0.6
CHEMBL2035829;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1.Cl;3.23
CHEMBL2035828;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Cl)c(Cl)c2F)n1;1.233
CHEMBL2035827;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(F)c(Cl)c2)n1;0.15
CHEMBL2035826;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(C)nc3)c(C)c2)n1;0.7167
CHEMBL2035824;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cccnc3)c(Cl)c2)n1;0.3
CHEMBL2035823;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccn3)c(Cl)c2)n1;0.25
CHEMBL2035822;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccc(F)cc3)c(Cl)c2)n1;1.667
CHEMBL2035821;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cccc(F)c3)c(Cl)c2)n1;0.9
CHEMBL2035820;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccc3F)c(Cl)c2)n1;0.7333
CHEMBL2035817;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(Cl)ccc3Cl)c(Cl)c2)n1;0.95
CHEMBL2035816;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccccc3)c(Cl)c2)n1;0.9833
CHEMBL2035815;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(C(F)(F)F)nn3C)c(Cl)c2)n1;1.667
CHEMBL2035814;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3ccnn3C)c(Cl)c2)n1;0.4167
CHEMBL2035813;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1;0.4833
CHEMBL2035812;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(F)c2)n1;0.2667
CHEMBL2035810;Mus musculus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1;0.2833
CHEMBL203567;Rattus norvegicus;Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1;1.64
CHEMBL2035638;Rattus norvegicus;O=c1[nH]c(CN2CC(O)C2)nc2c1oc1ccc(Br)cc12;3.7
CHEMBL2035635;Rattus norvegicus;CN1C[C@@H]2C[C@H]1CN2Cc1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1;2.6
CHEMBL2035632;Rattus norvegicus;O=c1[nH]c(CN2CCC2)nc2c1oc1ccc(Br)cc12;1.0
CHEMBL2035510;Rattus norvegicus;CC(C)C1(c2ccc(-c3ccc4cccc(F)c4c3)[nH]c2=O)OC(=O)NC1=O;3.9
CHEMBL2035509;Rattus norvegicus;Cc1ccc(-c2ccc(C3(C(C)C)OC(=O)NC3=O)c(=O)[nH]2)cc1C;2.8
CHEMBL2035508;Rattus norvegicus;CC(C)C1(c2ccc(-c3ccc4c(ccn4C)c3)[nH]c2=O)OC(=O)NC1=O;4.2
CHEMBL2035507;Rattus norvegicus;O=C1NC(=O)C(c2ccc(-c3ccc4ccccc4c3)[nH]c2=O)O1;5.1
CHEMBL203535;Rattus norvegicus;O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1;4.7
CHEMBL2035186;Mus musculus;C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1;0.3
CHEMBL2035185;Rattus norvegicus;C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1;3.6
CHEMBL2035184;Mus musculus;C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2csc(c2)COC/1;0.4167
CHEMBL2035183;Mus musculus;C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1;0.45
CHEMBL2035053;Mus musculus;Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2;0.4167
CHEMBL203501;Rattus norvegicus;CCCC[C@@H](/C=N/NS(=O)(=O)N(C)C)NC(=O)OC(C)(C)C;0.65
CHEMBL203494;Rattus norvegicus;COCc1ncc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)s1;7.1
CHEMBL203463;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1;2.0
CHEMBL203384;Mus musculus;N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12;0.6
CHEMBL203329;Mus musculus;N[C@H](CCc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12;0.2
CHEMBL203295;Mus musculus;COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1;5.2
CHEMBL203280;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1;6.6
CHEMBL2032431;Mus musculus;O=C(O)C1CCN(c2ccc3oc(-c4ccc(-c5ccccc5)c(C(F)(F)F)c4)nc3c2)CC1;5.4
CHEMBL2032402;Rattus norvegicus;COc1ccc(N2CCC(=O)NC2=O)cc1C(C)(C)C;3.8
CHEMBL2032211;Rattus norvegicus;O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@@H]1c1ccc(C(F)(F)F)cc1;4.4
CHEMBL2032210;Rattus norvegicus;O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1;6.7
CHEMBL2031893;Rattus norvegicus;COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC;4.6
CHEMBL2031886;Rattus norvegicus;CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1.Cl;0.8
CHEMBL2031874;Rattus norvegicus;CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1;0.4333
CHEMBL203185;Rattus norvegicus;O=C(NCc1ccccc1)[C@@H]1CCC[C@H]1C(O)CCc1ccc(OC(F)(F)F)cc1;1.6
CHEMBL203169;Rattus norvegicus;C[C@@H](c1ccc(-c2cn(C)c(=O)cc2CO)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F;2.6
CHEMBL2031678;Rattus norvegicus;C[C@]1(O)[C@H](c2ccc3c(N)ncnn23)O[C@H](CO)[C@H]1O;4.0
CHEMBL2031661;Rattus norvegicus;CC1CC(c2ccccc2)(c2cc(OCc3ccc4ccccc4n3)ccc2-c2n[nH]c(=O)o2)C1;2.0
CHEMBL2031660;Rattus norvegicus;CC1(C)CC(c2ccccc2)(c2cc(OCc3ccc4ccccc4n3)ccc2-c2n[nH]c(=O)o2)C1;1.7
CHEMBL2031659;Rattus norvegicus;CC(C)(C)[C@@H](c1ccccc1)c1cc(OCc2ccc3ccccc3n2)ccc1-c1n[nH]c(=O)o1;4.3
CHEMBL2031658;Rattus norvegicus;COc1cccc([C@]2(c3cc(OCc4ccc5ccccc5n4)ccc3-c3n[nH]c(=O)o3)C[C@H]3CC[C@H]2C3)c1;1.2
CHEMBL2031657;Rattus norvegicus;O=c1[nH]nc(-c2ccc(OCc3ccc4ccccc4n3)cc2[C@@]2(c3ccccc3)C[C@H]3CC[C@H]2C3)o1;1.0
CHEMBL2031591;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3C[C@@](C)(N)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1;4.9
CHEMBL2031507;Rattus norvegicus;Cc1nc(C(=O)N2[C@@H](C)CCC[C@H]2CNc2nc3ccccc3o2)c(-c2ccc(F)cc2)s1;1.0
CHEMBL2031506;Rattus norvegicus;Cc1nc(C(=O)N2[C@@H](C)CCC[C@H]2CNc2ccc(C(F)(F)F)cn2)c(-c2ccc(F)cc2)s1;3.0
CHEMBL2031505;Rattus norvegicus;Cc1nc(C(=O)N2[C@@H](C)CCC[C@H]2CNC(=O)c2cccc3cccnc23)c(-c2ccc(F)cc2)s1;6.0
CHEMBL2031502;Mus musculus;Cc1nc(C(=O)N2CC(N)CC[C@H]2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1;7.0
CHEMBL2031501;Mus musculus;Cc1nc(C(=O)N2CC(F)CC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccccc2)s1;1.0
CHEMBL2031493;Mus musculus;Cc1nc(C(=O)N2CCC[C@@H](C)[C@H]2CNc2nc3ccccc3o2)c(-c2ccccc2)s1;1.0
CHEMBL2031487;Rattus norvegicus;Cc1nc(C(=O)N2CCC[C@@H](C(F)(F)F)[C@H]2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1;3.0
CHEMBL2031486;Rattus norvegicus;Cc1cc2c(C(=O)NC[C@@H]3[C@H](C)CCCN3C(=O)c3nc(C)sc3-c3ccccc3)cccc2o1;1.0
CHEMBL2031483;Rattus norvegicus;Cc1nc(-c2ccccc2)c(C(=O)N2CCCCC2CNc2ccc(C(F)(F)F)cn2)s1;2.0
CHEMBL2031481;Rattus norvegicus;Cc1nc(C(=O)N2CCCCC2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1;1.0
CHEMBL2031479;Mus musculus;Cc1nc(C(=O)N2CCCCC2CNC(=O)c2cccc3cccnc23)c(-c2ccc(F)cc2)s1;1.0
CHEMBL2031477;Rattus norvegicus;O=C1CC2CCc3cc(OC4CCN(C5CCC5)CC4)ccc3C2=NN1;0.9
CHEMBL2031475;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc2c(c1)CCC1CC(=O)NN=C21;0.7
CHEMBL2031474;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc2c(c1)CCc1cc(=O)[nH]nc1-2;1.4
CHEMBL2031470;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc2c(c1)CCc1cc(=O)n(C)nc1-2;0.4
CHEMBL2031465;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O;0.7
CHEMBL2031461;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O;1.7
CHEMBL203138;Rattus norvegicus;CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F;2.5
CHEMBL2031227;Rattus norvegicus;Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O;2.9
CHEMBL2031195;Rattus norvegicus;COc1ccccc1-n1nc(C2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1;1.5
CHEMBL2030997;Rattus norvegicus;CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21;7.2
CHEMBL203062;Mus musculus;c1cncc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;0.8
CHEMBL2030550;Mus musculus;CN1CCN(c2ccc(/C=C(\C#N)c3ccccc3Br)cc2)CC1;1.267
CHEMBL2030543;Mus musculus;CN(C)c1ccc(/C=C(\C#N)c2ccccc2Cl)cc1;1.267
CHEMBL2030499;Rattus norvegicus;Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)nc2ccccc2c1OC(=O)N1CCOCC1;20.3
CHEMBL2030433;Rattus norvegicus;C=C(CC)C(=O)c1ccc(OCC(=O)NCCCC[18F])c(Cl)c1Cl;0.7667
CHEMBL2030402;Rattus norvegicus;O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12;2.32
CHEMBL2030388;Rattus norvegicus;N[C@@H]1CCN(Cc2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)C1;1.6
CHEMBL2030386;Rattus norvegicus;O=c1[nH]c(CN2CC[C@@H](O)C2)nc2c1oc1ccc(Br)cc12;4.7
CHEMBL2030298;Rattus norvegicus;Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccccc2c1=O;9.9
CHEMBL2030069;Rattus norvegicus;O=C(c1cccc2ccccc12)N1Cc2ccccc2CC1CNCc1ccccc1;1.7
CHEMBL2030064;Rattus norvegicus;O=C(c1cccc2ccccc12)N1Cc2ccccc2CC1COCc1ccccc1;1.9
CHEMBL2029997;Rattus norvegicus;COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c3)c2cc1OC;4.2
CHEMBL2029988;Rattus norvegicus;COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC;7.8
CHEMBL2029986;Rattus norvegicus;COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)F)on4)c3)c2cc1OC;3.5
CHEMBL2029981;Rattus norvegicus;COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)F)no4)c3)c2cc1OC;4.7
CHEMBL2029967;Rattus norvegicus;COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)no4)c3)c2cc1OC;8.2
CHEMBL2029757;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)CCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O;6.9
CHEMBL2029755;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCC(=O)N[C@H](C)c2cccc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;16.5
CHEMBL2029749;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNCc2ccnc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;8.7
CHEMBL2029729;Rattus norvegicus;CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1;2.4
CHEMBL2029687;Mus musculus;COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5ccc(F)c(F)c5)c(=O)c43)cc2c1;1.81
CHEMBL2029678;Rattus norvegicus;COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1;3.4
CHEMBL2029589;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNc2ccnc3cc(Cl)ccc23)[C@H](C)[C@@H](O)[C@]1(C)O;17.8
CHEMBL2029587;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNc2ccnc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;14.4
CHEMBL2029546;Rattus norvegicus;NC/C=C(/F)COc1ccc(C(=O)NC2CCCCC2)cc1;1.617
CHEMBL2029484;Rattus norvegicus;CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnn(CCN)n2)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C;6.1
CHEMBL2029422;Rattus norvegicus;O=C(NCC(=O)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1;2.5
CHEMBL2029372;Rattus norvegicus;Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12;7.7
CHEMBL202903;Rattus norvegicus;CC(C)(C)[C@H](NC(=O)OCCOP(=O)(O)O)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1;0.1
CHEMBL202887;Rattus norvegicus;O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1;1.3
CHEMBL2028850;Rattus norvegicus;N=C(N)NCCC[C@H](NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1cccs1)NC(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)O;6.0
CHEMBL202789;Rattus norvegicus;Fc1cnc(-c2cc(-c3ccc(F)c(-c4ncc(F)cc4F)c3)cnn2)c(F)c1;53.0
CHEMBL202788;Rattus norvegicus;CC(C)(C)[C@H](NC(=O)OCCO)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1;0.3
CHEMBL202723;Rattus norvegicus;CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2cccnc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;1.567
CHEMBL202712;Mus musculus;COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(COP(=O)(O)O)CC1;0.7
CHEMBL202668;Rattus norvegicus;CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C(=O)CN(S(=O)(=O)c2ccccn2)CC[C@@H]1C;0.975
CHEMBL202626;Rattus norvegicus;O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O;8.1
CHEMBL202580;Rattus norvegicus;O=C1/C(=C/c2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1ccccc1;9.2
CHEMBL202564;Rattus norvegicus;O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1cnc(C2CC2)s1;1.8
CHEMBL202512;Rattus norvegicus;COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cn1;6.3
CHEMBL202477;Rattus norvegicus;COc1cc(OC)cc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)c1;6.1
CHEMBL2024567;Mus musculus;CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1;0.5
CHEMBL2024517;Rattus norvegicus;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl;2.0
CHEMBL2024331;Rattus norvegicus;CCOC(=O)N1C2CCC1CC(N1CCC[C@@H](NC(=O)c3ccccc3C)C1)C2;0.7667
CHEMBL2024201;Mus musculus;Cc1nc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2)n1;1.9
CHEMBL2024200;Mus musculus;Cc1cc(-n2nc(C3CCN(C(=O)[C@@H]4CN(C(C)(C)C)C[C@H]4c4ccc(F)cc4F)CC3)nc2C)ccc1Cl;1.7
CHEMBL2024199;Mus musculus;Cc1nc(C2CCN(C(=O)[C@H]3CN(C(C)(C)C)C[C@@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(C)c2)n1;2.1
CHEMBL2024198;Mus musculus;Cc1nc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(C)c2)n1;1.8
CHEMBL2024197;Mus musculus;O=C([C@@H]1CNC[C@H]1c1ccc(F)cc1F)N1CCC(c2ccnn2-c2ccc(F)c(Cl)c2)CC1;1.6
CHEMBL2024195;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CNC[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1;1.4
CHEMBL2024174;Rattus norvegicus;O=C(NN1C(=O)CCSC1c1ccc(OCc2ccccc2)cc1)c1ccncc1;1.14
CHEMBL2024120;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1;1.617
CHEMBL2024119;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1;1.1
CHEMBL2024118;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1;1.3
CHEMBL2024117;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1;1.667
CHEMBL2024116;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1;1.667
CHEMBL2024115;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1;1.667
CHEMBL2024114;Rattus norvegicus;Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1;1.15
CHEMBL2024113;Rattus norvegicus;Cc1cc(C)cc(-c2nnc(N)nc2-c2ccccc2)c1;0.15
CHEMBL2024112;Rattus norvegicus;Nc1nnc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccc2)n1;1.8
CHEMBL2024111;Rattus norvegicus;Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1;0.4833
CHEMBL2024094;Mus musculus;COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1;2.5
CHEMBL2023972;Rattus norvegicus;CC(O)(O)[C@]1(C)SC(N[C@H]2C[C@@H]3CC[C@H]2C3)=NC1=O;0.24
CHEMBL202397;Rattus norvegicus;O=C(O)CC(Cc1nc(CCCc2ccc3c(n2)NCCC3)no1)c1ccc2c(c1)OCC2;1.2
CHEMBL2023967;Rattus norvegicus;CC(C)[C@]1(C)SC(N[C@H]2C[C@H]3C[C@@H]2C[C@H]3O)=NC1=O;2.41
CHEMBL2023966;Rattus norvegicus;CC(C)[C@]1(C)SC(N[C@H]2C[C@H]3C[C@@H]2C[C@@H]3O)=NC1=O;2.17
CHEMBL2023932;Rattus norvegicus;Cl.O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1ccccc1F;2.9
CHEMBL2023931;Rattus norvegicus;COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCOCC2)o1.Cl;0.6
CHEMBL2023898;Rattus norvegicus;COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C;1.66
CHEMBL2023803;Rattus norvegicus;COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1.O=S(=O)(O)O;3.7
CHEMBL2023802;Rattus norvegicus;CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC;1.6
CHEMBL202376;Rattus norvegicus;COc1ccc2cc(CC/C(C)=N/O)ccc2c1;0.7667
CHEMBL2023733;Bos taurus;CCCCCCCCCCCCCCNC(=O)CCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O;8.3
CHEMBL2023585;Rattus norvegicus;CN(C(=O)N1CCC(CN2C(=O)Nc3ccc(Cl)cc3S2(=O)=O)CC1)C1CCCCCC1;2.3
CHEMBL2023525;Rattus norvegicus;COc1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cn1;1.0
CHEMBL2023524;Rattus norvegicus;C[C@@](CCn1ccc(-c2ccc(-n3nccn3)cc2)cc1=O)(C(=O)NO)S(C)(=O)=O;0.94
CHEMBL2023489;Rattus norvegicus;COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1;3.7
CHEMBL202343;Rattus norvegicus;CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cc(F)cc4C#N)c3)cnc2n1;69.0
CHEMBL2023429;Rattus norvegicus;O=C(c1cccc(CN2C(=O)Nc3ccc(Cl)cc3S2(=O)=O)c1)N(C1CCCCCC1)C1CC1;2.02
CHEMBL2023418;Mus musculus;COc1ccc(-c2nc(Nc3cccc(NC(=O)C4CCNCC4)c3)nc3[nH]cnc23)cc1OC;1.0
CHEMBL2023413;Mus musculus;COc1ccc(-c2nc(Nc3cccc(NC(=O)NC4CCNC4)c3)nc3[nH]cnc23)cc1;1.0
CHEMBL2023402;Rattus norvegicus;COc1ccc(-c2ccn(CC[C@](C)(C(=O)NO)S(C)(=O)=O)c(=O)c2)c(F)c1;1.4
CHEMBL2023231;Mus musculus;COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1;1.3
CHEMBL2023210;Mus musculus;CC(C)(C)N1C[C@@H](C(=O)N2CCC(c3ccnn3-c3ccc(F)c(Cl)c3)CC2)[C@H](c2ccc(F)cc2F)C1;3.1
CHEMBL2023209;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1;3.1
CHEMBL2023207;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2F)n1;3.6
