chembl_id;organism;canonical_smiles;LD50 /mg.kg-1
CHEMBL1743704;Mus musculus;Br.Br.Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1;300.0
CHEMBL1743703;Mus musculus;Br.Br.Cc1cc(-c2cccc(O)c2)nnc1NCCN1CCOCC1;200.0
CHEMBL1739661;Mus musculus;CN(C)CCNC(=O)c1cccc(NC(=O)Nc2ccc(N(CCCl)CCCl)cc2)c1;76.0
CHEMBL173566;Mus musculus;CN1CCc2cccc(-c3ccccc3)c2C1.O=C(O)/C=C/C(=O)O;320.0
CHEMBL172630;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN(C)C;800.0
CHEMBL172582;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCCCC1;200.0
CHEMBL172505;Mus musculus;CCOC(=O)N1CCN(C2=Nc3cc(F)ccc3Nc3sc(C)cc32)CC1;400.0
CHEMBL172453;Mus musculus;CCOC(=O)N1CCN(C2=Nc3cc(F)ccc3Nc3ccsc32)CC1;800.0
CHEMBL171994;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN1CCOCC1;800.0
CHEMBL171927;Mus musculus;Clc1ccc2c(c1)N=C(N1CCNCC1)c1cscc1N2;400.0
CHEMBL1718;Mus musculus;C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl;286.0
CHEMBL171734;Rattus norvegicus;CCC(=O)N(c1ccccc1)[C@@H]1CCN2C[C@@H](c3ccccc3)c3ccccc3[C@@H]2[C@@H]1C;1000.0
CHEMBL171662;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCN(C)C;400.0
CHEMBL171603;Mus musculus;Clc1cc2c(cc1Cl)Nc1cscc1C(N1CCNCC1)=N2;800.0
CHEMBL171559;Mus musculus;O=CN1CCN(C2=Nc3ccccc3N(C=O)c3cscc32)CC1;400.0
CHEMBL171511;Mus musculus;CN1CCN(C2=Nc3cc(F)ccc3Nc3ccsc32)CC1;25.0
CHEMBL171499;Mus musculus;CN(C(=O)CN1CCCCC1)c1ccc(Sc2ccccc2)cc1;25.0
CHEMBL171482;Mus musculus;Fc1ccc2c(c1)N=C(N1CCN(Cc3ccccc3)CC1)c1sccc1N2;400.0
CHEMBL171462;Rattus norvegicus;CN1CCN(C2=Nc3ccccc3N(C)c3cscc32)CC1;150.0
CHEMBL171426;Mus musculus;CCC(=O)N1CCN(C2=Nc3cc(Cl)c(Cl)cc3Nc3cscc32)CC1;800.0
CHEMBL1714;Mus musculus;CNC1(c2ccccc2Cl)CCCCC1=O.Cl;60.0
CHEMBL171385;Mus musculus;CN1CCN(C2=Nc3ccccc3Nc3sc(C(C)(C)C)cc32)CC1;400.0
CHEMBL171337;Mus musculus;CCN(CC)CC(=O)Nc1ccc(Sc2ccccc2)cc1;275.0
CHEMBL171320;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(CCCO)CC1;400.0
CHEMBL171255;Rattus norvegicus;CCC(=O)N(c1ccccc1)[C@@H]1CCN2C[C@@H](c3ccccc3)c3ccccc3[C@@H]2C1;1000.0
CHEMBL171138;Rattus norvegicus;CCC(=O)N1c2ccccc2C2CN3C[C@@H](c4ccccc4)c4ccccc4[C@@H]3C[C@H]21;1000.0
CHEMBL171062;Mus musculus;CCc1cc2c(s1)Nc1cc(F)c(F)cc1N=C2N1CCN(C)CC1;300.0
CHEMBL171061;Rattus norvegicus;CCC(=O)N(c1ccccc1)[C@H]1CCN2C[C@@H](c3ccccc3)c3ccccc3[C@@H]2C1;1000.0
CHEMBL170988;Rattus norvegicus;N=C(N)NC(=N)NCCc1ccccc1;160.0
CHEMBL170929;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCN1CCN(c2ccccc2)CC1;800.0
CHEMBL170912;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCO;800.0
CHEMBL170849;Mus musculus;Fc1ccc2c(c1)N=C(N1CCNCC1)c1cscc1N2;600.0
CHEMBL170848;Mus musculus;Cc1scc2c1C(N1CCN(C)CC1)=Nc1ccccc1N2;400.0
CHEMBL170816;Mus musculus;CC(C)N1CC(C(=O)N(C)c2ccc(Sc3ccccc3)cc2)C(=O)C1=O;1000.0
CHEMBL170811;Mus musculus;CN(C(=O)C1CN(c2ccccc2)C(=O)C1=O)c1ccc(Sc2ccccc2)cc1;1000.0
CHEMBL170695;Mus musculus;CN(C(=O)c1ccc(Cl)cc1)c1ccc(Sc2ccccc2)cc1;1000.0
CHEMBL170510;Rattus norvegicus;CCNC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1;1250.0
CHEMBL170503;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCNCC1;800.0
CHEMBL170474;Mus musculus;CCc1cc2c(s1)Nc1ccccc1N=C2N1CCN(CCO)CC1;400.0
CHEMBL170448;Mus musculus;CC(=O)c1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1;200.0
CHEMBL170444;Mus musculus;c1ccc2c(c1)N=C(N1CCNCC1)c1sccc1N2;400.0
CHEMBL170364;Rattus norvegicus;CCCNC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1;1075.0
CHEMBL170359;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(c2cccc(C(F)(F)F)c2)CC1;400.0
CHEMBL170345;Mus musculus;CCOC(=O)N1CCN(C2=Nc3ccccc3Nc3sc(CC)cc32)CC1;400.0
CHEMBL170334;Mus musculus;CN(C(=O)C1CC1)c1ccc(Sc2ccccc2)cc1;1000.0
CHEMBL170266;Mus musculus;CSc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2;400.0
CHEMBL170206;Mus musculus;CCCCCCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1;400.0
CHEMBL170141;Mus musculus;CN1CCN(C2=Nc3cc(F)ccc3Nc3cscc32)CC1;100.0
CHEMBL1701;Mus musculus;CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl;273.0
CHEMBL169933;Rattus norvegicus;CCC(=O)N(c1ccccc1)[C@@H]1CCN2C[C@H](c3ccccc3)c3ccccc3[C@@H]2[C@@H]1C;1000.0
CHEMBL169792;Mus musculus;CN1CCN(C2=NC3=CSCC3=Nc3ccccc32)CC1;50.0
CHEMBL169786;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(Cc2ccccc2)CC1;400.0
CHEMBL1697839;Mus musculus;CCC(C)(C)/N=C(\N)NC#N;800.0
CHEMBL169737;Mus musculus;CN1CCN(C2=Nc3ccccc3Nc3cscc32)CC1;150.0
CHEMBL169733;Mus musculus;CCN(CC)CC(=O)N(C)c1ccc(Sc2ccccc2)cc1;140.0
CHEMBL169731;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(Cc2ccc(Cl)cc2)CC1;400.0
CHEMBL169729;Mus musculus;CC(O)c1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1;400.0
CHEMBL1697;Mus musculus;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl;177.0
CHEMBL169644;Mus musculus;c1ccc2c(c1)N=C(N1CCNCC1)c1cscc1N2;400.0
CHEMBL169589;Mus musculus;Cc1scc2c1Nc1ccccc1N=C2N1CCN(C)CC1;200.0
CHEMBL169583;Mus musculus;Fc1ccc2c(c1)N=C(N1CCNCC1)c1sccc1N2;400.0
CHEMBL169545;Mus musculus;N[C@H]1[C@H]2C3C4C[C@H]2[C@H]2C4CC3C12c1ccccc1;681.0
CHEMBL169527;Mus musculus;OCCCN1CCN(C2=Nc3cc(F)ccc3Nc3ccsc32)CC1;400.0
CHEMBL169357;Mus musculus;CCc1cc2c(s1)Nc1ccc(Cl)cc1N=C2N1CCN(C)CC1;50.0
CHEMBL169354;Mus musculus;CCc1cc2c(s1)Nc1ccc([N+](=O)[O-])cc1N=C2N1CCN(C)CC1;400.0
CHEMBL169353;Mus musculus;CCc1cc2c(s1)Nc1ccccc1N=C2N1CCN(Cc2ccccc2)CC1;400.0
CHEMBL1692;Mus musculus;CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl;200.0
CHEMBL169192;Rattus norvegicus;ClCc1nc2ccccc2[nH]1;253.36
CHEMBL168670;Mus musculus;CCN(CC)C(C)(C)CNc1cc(-c2ccccc2)c(CC(C)C)nn1;250.0
CHEMBL168556;Mus musculus;CC12C3CC4C5C[C@H]([C@H](C53)[C@@H]1N)[C@@H]42;1000.0
CHEMBL168393;Mus musculus;CCn1cc(C(=O)OCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)COc4ccccc4)C3SC2)c(=O)c2cc3c(cc21)OCO3;500.0
CHEMBL168122;Mus musculus;CCCN1CCN(C2=Nc3cc(F)ccc3Nc3sc(CC)cc32)CC1;100.0
CHEMBL168107;Mus musculus;CCN(CC)CCOc1ccc(O/C(=C/c2ccccc2)C(C)=O)cc1;163.0
CHEMBL168084;Rattus norvegicus;CCN(CC)C(C)C(=O)Nc1c(C)cccc1C;89.0
CHEMBL168048;Mus musculus;CC(=O)NC(Cc1ccccc1)C(=O)/N=C1\SCCN1C;173.0
CHEMBL167757;Mus musculus;NC(=O)CNC(=O)N(CCCl)N=O;22.4
CHEMBL167693;Mus musculus;CC(N)C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL167626;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccc(OCC(C)N(C)C)cc1;100.0
CHEMBL167567;Rattus norvegicus;CSCC(=O)/C=N/O;1000.0
CHEMBL167502;Mus musculus;CC(=O)OC(CCN1CCN(c2ccccc2)CC1)C(=O)c1ccc(F)cc1.O=C(O)/C=C/C(=O)O;575.0
CHEMBL167401;Mus musculus;CN1CCS/C1=N\C(=O)CN;4666.0
CHEMBL1672135;Mus musculus;CCOC1CC(=O)N2C[C@@H]3CCCN4CCC[C@@H]([C@H]34)[C@H]2C1;750.0
CHEMBL167199;Mus musculus;CC(C)(C)NC(=O)OC(CCN1CCN(c2ccccc2)CC1)C(=O)c1ccc(F)cc1;1000.0
CHEMBL167094;Mus musculus;CN1CCS/C1=N\CNC(=O)c1ccccc1;122.0
CHEMBL167058;Mus musculus;CC12C3CC4C5C[C@H]([C@H](C53)[C@@H]1NCc1ccccc1)[C@@H]42;1000.0
CHEMBL166981;Rattus norvegicus;CCN(CC)CCOc1ccccc1OC(Cc1ccccc1)C(C)=O;11.7
CHEMBL166937;Mus musculus;CN(CC(N)=O)C(=O)N(CCCl)N=O;426.6
CHEMBL166909;Mus musculus;CCN[C@H]1[C@H]2C3C4C[C@H]2[C@H]2C4CC3C12C;315.0
CHEMBL166738;Mus musculus;CN1CCC[C@@H]2[C@@H](c3ccccc3)c3ccccc3[C@@H]21;91.0
CHEMBL166671;Mus musculus;CC12C3CC4C5C[C@H]([C@H](C53)[C@@H]1NCCc1ccccc1)[C@@H]42;1000.0
CHEMBL166155;Mus musculus;CCN(CC)CCOc1ccccc1OC(Cc1ccccc1)C(C)O;85.0
CHEMBL166128;Mus musculus;CN1CCS/C1=N\C(=O)CCC(=O)/N=C1/SCCN1C;1000.0
CHEMBL166100;Mus musculus;CC(C)C(N)C(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL166082;Mus musculus;CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1F;1000.0
CHEMBL166039;Mus musculus;CC(C)CC(N)C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL166015;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCCN1CCCCC1;62.0
CHEMBL165963;Mus musculus;CCc1ccc(-c2nc3cc(OC)ccc3[nH]2)nc1;300.0
CHEMBL165920;Mus musculus;CN(C(=O)CNC(=O)C(N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL165792;Rattus norvegicus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCCNC(C)(C)C;12.5
CHEMBL165791;Mus musculus;Cc1cc2c(C)ncnc2c(C#N)c1C;150.0
CHEMBL165737;Mus musculus;CC(C)C(N)C(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;750.0
CHEMBL165733;Mus musculus;CC1=NCC(=O)Nc2c1cc(C)c(C)c2C#N;150.0
CHEMBL165686;Mus musculus;CN(C(=O)CNC(=O)[C@@H](N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL165631;Mus musculus;CC(C)N(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL165521;Mus musculus;CCN(CC)CCN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1F;1000.0
CHEMBL165457;Mus musculus;CN(C(=O)CNC(=O)[C@H](N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL165398;Mus musculus;CCN(CC)CCN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL165273;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCC(C)N(C)C;45.0
CHEMBL165237;Rattus norvegicus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCN1CCOCC1;30.0
CHEMBL165236;Mus musculus;Cc1cc2c(c(C#N)c1C)NC=NC2C;150.0
CHEMBL1652244;Mus musculus;COC(=O)c1cc(Br)ccc1OC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1;738.2
CHEMBL1652045;Rattus norvegicus;CC(=O)OC[C@@H]1O[C@H](SC2=NNC(=O)C(C)N2/N=C\c2cn(-c3ccccc3)nc2CC(C)C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O;500.0
CHEMBL1652044;Rattus norvegicus;CC(C)Cc1nn(-c2ccccc2)cc1-c1nnc(S)o1;500.0
CHEMBL1652005;Rattus norvegicus;CSCSc1nnc(-c2cn(-c3ccccc3)nc2CC(C)C)o1;500.0
CHEMBL1652004;Rattus norvegicus;CC(=O)OC[C@H]1O[C@@H](Sc2nnc(-c3cn(-c4ccccc4)nc3CC(C)C)o2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O;500.0
CHEMBL1651906;Mus musculus;CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O;360.0
CHEMBL1651271;Mus musculus;CSc1nc2c(c(=O)[nH]1)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;0.115
CHEMBL1651270;Mus musculus;CSc1nc2c(c(=O)[nH]1)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O;0.116
CHEMBL1651268;Mus musculus;CSc1nc2c(c(=O)[nH]1)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O;0.109
CHEMBL1651267;Mus musculus;CSc1nc2c(c(=S)[nH]1)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O;0.114
CHEMBL1651266;Mus musculus;CSc1nc2c(c(=O)n1C)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)C=C1Cl)N2;0.11
CHEMBL1651265;Mus musculus;CSc1nc2c(c(=O)n1C)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1Cl)N2;0.103
CHEMBL1651264;Mus musculus;CSc1nc2c(c(=O)n1C)C(c1ccc([N+](=O)[O-])cc1)C1=C(CC(C)(C)CC1=O)N2;0.098
CHEMBL1651263;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc3[nH]nc(-c4ccc(Cl)cc4)n3c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.095
CHEMBL1651261;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc(N/N=C\c3ccc(Cl)cc3)[nH]c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.09
CHEMBL1651258;Mus musculus;Cc1cn2c(=O)c3c(nc2n1N)NC1=C(C(=O)CC(C)(C)C1)C3c1ccc([N+](=O)[O-])cc1;0.093
CHEMBL1651257;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc(Nn3c(=O)c4cc5c(=O)n(Nc6nc7c(c(=O)[nH]6)C(c6ccc([N+](=O)[O-])cc6)C6=C(CC(C)(C)CC6=O)N7)c(=O)c5cc4c3=O)[nH]c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.099
CHEMBL1651255;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc3[nH]ncn3c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.098
CHEMBL1651254;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc(N)[nH]c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.095
CHEMBL1651253;Mus musculus;CC1=C(C)C(c2ccc([N+](=O)[O-])cc2)c2c(nc3[nH]nnn3c2=O)N1;0.09
CHEMBL1651252;Mus musculus;CC1(C)CC(=O)C2=C(C1)Nc1nc(NN)[nH]c(=O)c1C2c1ccc([N+](=O)[O-])cc1;0.089
CHEMBL165116;Rattus norvegicus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCCN1CCN(C)CC1;23.9
CHEMBL164893;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCCN(C)C;110.0
CHEMBL164862;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccc(OCC(O)NC(C)(C)C)cc1;105.0
CHEMBL164854;Mus musculus;NCC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL164840;Mus musculus;CCN(CC)CCOc1ccccc1O/C(=C/c1ccccc1)C(C)=O;72.0
CHEMBL164728;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCCN(C(C)C)C(C)C;60.0
CHEMBL164682;Mus musculus;CCN(CC)CCOc1ccccc1O/C(=C/c1ccccc1)C(=O)c1ccccc1;125.0
CHEMBL164663;Mus musculus;NCC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL164573;Mus musculus;CCN(CC)CCOc1ccccc1O/C(=C/c1ccccc1)C(C)O;110.0
CHEMBL164556;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCN1CCCC1;45.0
CHEMBL164305;Mus musculus;CCN(CC)C(=S)SC/C(=N\c1ccccc1)Nc1ccc(OC)cc1;780.0
CHEMBL164257;Mus musculus;CC1=C(C(C)C)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)CC(=O)O[C@@]4([C@H](O)[C@@H](C)CC[C@]34O)[C@@]12O;20.0
CHEMBL164171;Mus musculus;CCN(CC)CCOc1ccccc1OCC(C)=O;125.0
CHEMBL164157;Mus musculus;COc1cccc(NC(=O)CC23CCCN2CCC3)c1;417.0
CHEMBL164113;Mus musculus;CCN(CC)CCOc1ccccc1OCC(C)O;187.0
CHEMBL164002;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1cc(Cl)ccc1OCCN1CCCCC1;185.0
CHEMBL163987;Mus musculus;Nc1ccccc1NC(=O)CC12CCCN1CCC2;633.0
CHEMBL163892;Mus musculus;CN1CCS/C1=N\C(=O)OC(C)(C)C;306.0
CHEMBL163783;Mus musculus;CN1CCS/C1=N\C(=O)c1cccnc1;570.0
CHEMBL163782;Mus musculus;CN1CCS/C1=N\C(=O)/N=C1\SCCN1C;2000.0
CHEMBL163689;Mus musculus;COc1ccc(C(=O)Cn2ccnc2)cc1;270.0
CHEMBL163667;Mus musculus;CN1CCS/C1=N\C(=O)CCC(=O)O;8.0
CHEMBL163604;Mus musculus;Cc1ccc(C)c(NC(=O)CC23CCCN2CCC3)c1;400.0
CHEMBL163542;Mus musculus;CCC(C)c1ccc(C(=O)Cn2ccnc2)cc1;115.0
CHEMBL163524;Mus musculus;Cc1cccc(-c2nc3ccccc3[nH]2)n1;3249.0
CHEMBL163517;Mus musculus;CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N/c2ccccc2)cc1;800.0
CHEMBL163511;Mus musculus;O=C(CC12CCCN1CCC2)Nc1ccccc1Br;445.0
CHEMBL163480;Mus musculus;CC(C)(C(=O)c1ccc(CCc2ccccc2)cc1)n1ccnc1;180.0
CHEMBL163442;Mus musculus;Cc1cc(C)c(NC(=O)CC23CCCN2CCC3)c(C)c1;309.0
CHEMBL163421;Mus musculus;Cc1ccc2[nH]c(-c3cccc(C)n3)nc2c1;812.0
CHEMBL163351;Mus musculus;CCOc1ccc(/N=C(\CSC(=S)N(CC)CC)Nc2ccc(OCC)cc2)cc1;1240.0
CHEMBL163280;Mus musculus;O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C1CCNCC1;1480.0
CHEMBL163271;Mus musculus;O=C(Cn1ccnc1)c1cccc2ccccc12;100.0
CHEMBL163238;Mus musculus;Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2;410.0
CHEMBL1632367;Mus musculus;N#Cc1c(C(=O)c2cn(-c3ccc(Cl)cc3)nc2C(=O)c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1;552.81
CHEMBL1632366;Mus musculus;N#Cc1c(-c2nnc(-c3nn(-c4ccccc4)c(-c4ccccc4)c3C#N)c3nn(-c4ccc(Cl)cc4)cc23)nn(-c2ccccc2)c1-c1ccccc1;111.52
CHEMBL1632365;Mus musculus;N#Cc1c(-c2nnc(-c3nn(-c4ccccc4)c(-c4ccccc4)c3C#N)c3nn(-c4ccccc4)cc23)nn(-c2ccccc2)c1-c1ccccc1;222.0
CHEMBL1632364;Mus musculus;Cc1ccc(-n2cc(C(=O)c3nn(-c4ccccc4)c(-c4ccccc4)c3C#N)c(C(=O)c3nn(-c4ccccc4)c(-c4ccccc4)c3C#N)n2)cc1;211.19
CHEMBL1632363;Mus musculus;N#Cc1c(C(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1;121.91
CHEMBL1632362;Mus musculus;Cc1ccc(-n2cc(C(=O)c3nn(-c4ccccc4)c(-c4ccccc4)c3C#N)c(C(=O)Nc3ccccc3)n2)cc1;121.91
CHEMBL1632361;Mus musculus;N#Cc1c(C(=O)c2cn(-c3ccc(Cl)cc3)nc2C(=O)Nc2ccccc2)nn(-c2ccccc2)c1-c1ccccc1;101.34
CHEMBL1632360;Mus musculus;N#Cc1c(-c2nnc(O)c3nn(-c4ccc(Cl)cc4)cc23)nn(-c2ccccc2)c1-c1ccccc1;322.0
CHEMBL1632359;Mus musculus;N#Cc1c(-c2nnc(O)c3nn(-c4ccccc4)cc23)nn(-c2ccccc2)c1-c1ccccc1;114.18
CHEMBL1632358;Mus musculus;CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C#N;273.61
CHEMBL1632357;Mus musculus;CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C#N;142.69
CHEMBL1632356;Mus musculus;CCOC(=O)c1nn(-c2ccccc2)cc1C(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C#N;121.73
CHEMBL1632355;Mus musculus;Cc1nnc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2C#N)c2cn(-c3ccccc3)nc12;32.54
CHEMBL1632354;Mus musculus;CC(=O)c1nn(-c2ccccc2)cc1C(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C#N;323.71
CHEMBL1632353;Mus musculus;N#Cc1c(C(=O)/C=C/N2CCOCC2)nn(-c2ccccc2)c1-c1ccccc1;463.11
CHEMBL1632352;Mus musculus;CN(C)/C=C/C(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C#N;231.9
CHEMBL1632351;Rattus norvegicus;N#Cc1c(N2C(=S)N=C(c3ccccc3)OC2c2ccccc2)sc2c1CCCC2;297.0
CHEMBL1632350;Rattus norvegicus;N#Cc1c(/N=C/c2ccccc2)sc2c1CCCC2;246.0
CHEMBL1632349;Rattus norvegicus;N=c1c2c3c(sc2nc(S)n1C(=O)c1ccccc1)CCCC3;221.0
CHEMBL1632348;Rattus norvegicus;N#Cc1c(N2C(=O)C=CC2=O)sc2c1CCCC2;234.0
CHEMBL1632347;Rattus norvegicus;N#Cc1c(NC(=O)/C=C/C(=O)C(=O)O)sc2c1CCCC2;224.0
CHEMBL1632346;Rattus norvegicus;N#Cc1c(-n2c(O)csc2=N)sc2c1CCCC2;274.0
CHEMBL1632345;Rattus norvegicus;N=c1oc(/C=C/c2ccccc2)nc2sc3c(c12)CCCC3;244.0
CHEMBL1632344;Rattus norvegicus;N=c1oc(-c2ccccc2)nc2sc3c(c12)CCCC3;224.0
CHEMBL1632343;Rattus norvegicus;N#Cc1c(NC(=O)/C=C/c2ccccc2)sc2c1CCCC2;186.0
CHEMBL1632342;Rattus norvegicus;COc1cccc(-n2c(/C=C/c3ccccc3)nc3sc4c(c3c2=O)CCCC4)c1;243.0
CHEMBL1632341;Rattus norvegicus;COc1cccc(-n2c(-c3ccccc3)nc3sc4c(c3c2=O)CCCC4)c1;136.0
CHEMBL1632340;Rattus norvegicus;COc1cccc(NC(=O)c2c(NC(=O)/C=C/c3ccccc3)sc3c2CCCC3)c1;276.0
CHEMBL1632339;Rattus norvegicus;COc1cccc(NC(=O)c2c(NC(=O)c3ccccc3)sc3c2CCCC3)c1;236.0
CHEMBL1632338;Rattus norvegicus;COc1cccc(-n2c(=S)[nH]c3sc4c(c3c2=O)CCCC4)c1;210.0
CHEMBL1632337;Rattus norvegicus;N#Cc1c(NC(=O)CCl)sc2c1CCCC2;194.0
CHEMBL1632047;Rattus norvegicus;N#Cc1c(N)sc2c1CCCC2;152.0
CHEMBL163184;Mus musculus;CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N/c2ccc(OC)cc2)cc1;1270.0
