chembl_id;organism;canonical_smiles;F /%
CHEMBL95740;Rattus norvegicus;CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C;22.0
CHEMBL95104;Rattus norvegicus;O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(Cl)cc2)CC1;16.0
CHEMBL94825;Rattus norvegicus;O=C1NCc2c(-c3ccccc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl;6.3
CHEMBL94751;Rattus norvegicus;O=C(O)COc1cccc2c1CC[C@H](Cn1nc(C(c3ccccc3)c3ccccc3)ccc1=O)C2;56.0
CHEMBL94496;Rattus norvegicus;CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1;6.0
CHEMBL94306;Rattus norvegicus;CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1;62.0
CHEMBL94255;Mus musculus;COCc1nc2c(OC)ccc(C(=O)Nc3c(Cl)c[n+]([O-])cc3Cl)c2[nH]1;87.0
CHEMBL94171;Rattus norvegicus;O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccccc3)n2)n2n1CCC2;18.0
CHEMBL941;Rattus norvegicus;Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1;76.51
CHEMBL94030;Rattus norvegicus;Oc1ccc([C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1;4.4
CHEMBL940;Rattus norvegicus;NCC1(CC(=O)O)CCCCC1;76.0
CHEMBL939;Rattus norvegicus;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1;47.4
CHEMBL93851;Rattus norvegicus;CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1;18.0
CHEMBL93793;Rattus norvegicus;Cc1cc(O)cc2c1S[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2;6.0
CHEMBL93790;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C#N)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;33.0
CHEMBL93560;Rattus norvegicus;C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1;30.0
CHEMBL93281;Rattus norvegicus;C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)c(=O)n3n2CCC3)n1)C(C)(C)O;25.0
CHEMBL93139;Rattus norvegicus;C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@](C)(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1;29.0
CHEMBL929;Rattus norvegicus;CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O;169.0
CHEMBL92404;Rattus norvegicus;C[C@H](O)[C@@H](CCOc1ccc2ccccc2c1)n1cnc(C(N)=O)c1;42.0
CHEMBL92082;Rattus norvegicus;C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)c(=O)n3n2CCC3)n1)c1ccccc1;29.0
CHEMBL91877;Rattus norvegicus;COc1cccnc1-c1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1;2.0
CHEMBL91704;Rattus norvegicus;CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1;19.9
CHEMBL9083;Rattus norvegicus;CN(C)c1cccc(-n2c(NNC(=O)Nc3cccc(C#N)c3)nc3ccccc3c2=O)c1;22.0
CHEMBL90637;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C(N)=O)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;13.0
CHEMBL90198;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccn3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;31.0
CHEMBL888;Rattus norvegicus;Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1;3.2
CHEMBL88486;Rattus norvegicus;C[S+]([O-])c1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1;25.6
CHEMBL8828;Rattus norvegicus;CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O;60.0
CHEMBL87961;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cncs1;55.0
CHEMBL87785;Rattus norvegicus;Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCc2ccncc2)c1;23.0
CHEMBL87684;Rattus norvegicus;CNC(=O)NCCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;10.0
CHEMBL8758;Rattus norvegicus;O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1;13.0
CHEMBL87332;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccncc1;5.2
CHEMBL87307;Rattus norvegicus;CCO[C@@H](Cc1ccc(OCC=C(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1)C(=O)O;78.0
CHEMBL870;Rattus norvegicus;NCCCC(O)(P(=O)(O)O)P(=O)(O)O;1.7
CHEMBL86247;Rattus norvegicus;CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(-c3nn[nH]n3)cnc3ccccc23)cc1;49.0
CHEMBL86088;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O;20.0
CHEMBL85496;Mus musculus;COc1ccc(/C=C2\SC(=O)NC2=O)cc1;14.89
CHEMBL84691;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;3.1
CHEMBL846;Mus musculus;C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O;30.83
CHEMBL841;Rattus norvegicus;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;34.0
CHEMBL83385;Rattus norvegicus;CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(CC)c1=O;2.6
CHEMBL83338;Rattus norvegicus;CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1;3.0
CHEMBL83279;Rattus norvegicus;c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)ccc32)cc1;76.0
CHEMBL83107;Rattus norvegicus;CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1;2.0
CHEMBL830;Rattus norvegicus;NCCCC(N)(C(=O)O)C(F)F;82.7
CHEMBL82760;Rattus norvegicus;Cc1nc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cs1;98.0
CHEMBL8260;Mus musculus;O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12;0.0
CHEMBL82433;Rattus norvegicus;O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1;73.0
CHEMBL82313;Rattus norvegicus;COc1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1;43.0
CHEMBL82301;Rattus norvegicus;COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C;100.0
CHEMBL81717;Rattus norvegicus;CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O;1.9
CHEMBL81521;Rattus norvegicus;CN(C1CCCCC1)[C@@H](CC(=O)O)C(=O)N1CCCC[C@H]1CCOC1CCN(C(=N)N)CC1;2.0
CHEMBL81364;Rattus norvegicus;COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-n3cncn3)c2c1;27.0
CHEMBL81;Mus musculus;O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12;10.0
CHEMBL809;Rattus norvegicus;CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21;51.0
CHEMBL80254;Rattus norvegicus;OC[C@H]1NC[C@@H](O)[C@@H]1O;89.0
CHEMBL8;Mus musculus;O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O;44.5
CHEMBL79433;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1;55.0
CHEMBL78938;Rattus norvegicus;CC(Oc1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1)c1ccc2ccccc2n1;48.0
CHEMBL787;Rattus norvegicus;CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1;63.0
CHEMBL78157;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;1.4
CHEMBL77924;Rattus norvegicus;O=C(O)[C@H](Cc1ccc2oc(-c3c(Cl)cccc3Cl)nc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;15.0
CHEMBL77826;Rattus norvegicus;O=C(O)c1ccc(-c2cc3cccnc3c(-c3ccc4nonc4c3)n2)cc1;8.0
CHEMBL77605;Rattus norvegicus;CCOP(=O)(OCC)C(Cl)(Cl)P(=O)(OCC)OCC;5.0
CHEMBL77586;Rattus norvegicus;O=C(N[C@@H](Cc1ccc2oc(-c3c(Cl)cccc3Cl)nc2c1)C(=O)O)c1c(Cl)cncc1Cl;25.0
CHEMBL77538;Rattus norvegicus;N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1;65.0
CHEMBL76370;Rattus norvegicus;CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12;5.0
CHEMBL76295;Rattus norvegicus;O=C(O)[C@H](Cc1ccc2[nH]c(-c3c(Cl)cccc3Cl)nc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;0.3
CHEMBL76119;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1;11.0
CHEMBL75490;Rattus norvegicus;CN1C(=O)C(NC(=O)Nc2cccc(S(=O)(=O)NC(=O)c3ccccc3)c2)N=C(C2CCCCC2)c2ccccc21;14.0
CHEMBL75278;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@@H]2N=C([C@@H]3CCN3S(=O)(=O)c3ccccc3)NNC2=O)cc1;3.3
CHEMBL75032;Rattus norvegicus;CN/C(=N\[C@@H](Cc1ccc(-c2c(OC)cccc2OC)cc1)C(=O)O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;0.8
CHEMBL74958;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NC#N)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;3.0
CHEMBL74727;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NCCn2cnnc2)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;0.0
CHEMBL74507;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NCC2CCOOCC2)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;0.6
CHEMBL74437;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](/N=C(\NS(C)(=O)=O)[C@@H]2CCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;1.6
CHEMBL74141;Rattus norvegicus;COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6ccc(F)c7ccccc67)CC5)CC4)OCCO3)cc2)cc1;44.0
CHEMBL741;Mus musculus;Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1;79.0
CHEMBL73986;Rattus norvegicus;O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1)c1c(Cl)cccc1Cl;0.7
CHEMBL73809;Rattus norvegicus;C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21;0.0
CHEMBL73138;Rattus norvegicus;CO/N=C1\CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1N;100.0
CHEMBL7264;Rattus norvegicus;CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1.CS(=O)(=O)O;62.0
CHEMBL72621;Rattus norvegicus;N=C(N)c1cccc(OC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c2ccccc2)c1;5.0
CHEMBL72511;Rattus norvegicus;CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(OC)cc1)[C@H](CO)C(=O)NO)C(C)(C)C;3.2
CHEMBL71588;Rattus norvegicus;O=C(O)CCC[C@H](O)[C@H](O)/C=C/C=C/C=C/C=C/[C@H](O)COc1ccc(F)cc1;13.0
CHEMBL71584;Rattus norvegicus;Oc1ccc([C@@H]2Sc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1;0.0
CHEMBL71577;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2(c3ccccc3)CCCC2)C(=O)O)cc1;55.0
CHEMBL71554;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2ccc([N+](=O)[O-])cc2)C(=O)O)cc1;1.0
CHEMBL7075;Mus musculus;CC1(C)CC(C)(C)c2cc(N/C(S)=N/c3ccc([N+](=O)[O-])cc3)ccc2S1;1.0
CHEMBL70045;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3C)CCCC2)C(=O)O)cc1;11.0
CHEMBL69888;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2ccccc2)C(=O)O)cc1;14.0
CHEMBL69548;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3)CCCCC2)C(=O)O)cc1;6.0
CHEMBL69352;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cccnc2)C(=O)O)cc1;1.0
CHEMBL69035;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;2.0
CHEMBL68684;Rattus norvegicus;Cc1cc(-c2nnc3c4ccccc4c(OCc4ccccn4)nn23)no1;41.0
CHEMBL68553;Rattus norvegicus;CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)C)[C@H](C)N(O)C=O;26.0
CHEMBL68134;Rattus norvegicus;Oc1ccc2[nH]c(CN3CCC(Cc4ccccc4F)CC3)nc2c1;6.4
CHEMBL674;Rattus norvegicus;CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O;4.3
CHEMBL67250;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccccn3)CCCC2)C(=O)O)cc1;1.0
CHEMBL67039;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccncc3)CCCC2)C(=O)O)cc1;17.0
CHEMBL66888;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C(C)(C)c2ccccc2)C(=O)O)cc1;94.0
CHEMBL66643;Rattus norvegicus;COc1cc2cc(-c3ccsc3)cnc2cc1OC;21.0
CHEMBL66339;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3)CCOCC2)C(=O)O)cc1;1.0
CHEMBL66227;Rattus norvegicus;Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncc(F)cn4)CCN3C2)cc1;93.0
CHEMBL66120;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc(C)nc3)CCCC2)C(=O)O)cc1;12.0
CHEMBL66089;Rattus norvegicus;Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12;22.6
CHEMBL65693;Rattus norvegicus;CS(=O)(=O)Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1;97.0
CHEMBL65665;Rattus norvegicus;Nc1ncnc2nc(-c3ccc(N4CCC5(CC4)OCCO5)nc3)cc(-c3cccc(Br)c3)c12;44.7
CHEMBL65664;Rattus norvegicus;Nc1ncnc2nc(-c3ccc(N4CCC(=NOC5CCOCC5)CC4)nc3)cc(-c3cccc(Br)c3)c12;46.2
CHEMBL65477;Rattus norvegicus;N=C(N)c1ccc(N2CCC3(CCN(C(=O)NCCC(=O)O)CC3)C2=O)cc1;3.4
CHEMBL65432;Rattus norvegicus;CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)N)cc1)C2=O)C(=O)O;2.27
CHEMBL65394;Rattus norvegicus;CN(C)C(=N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1;1.0
CHEMBL65344;Rattus norvegicus;CN1C(=O)N(c2ccc(C(=N)N)cc2)C(=O)C12CCN(C(=O)NCCC(=O)O)CC2;2.42
CHEMBL65267;Rattus norvegicus;C[C@H](NC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(OCC(=O)O)CC1;26.0
CHEMBL65231;Rattus norvegicus;Oc1ccc2[nH]c(CN3CCC(Cc4ccccc4)CC3)nc2c1;20.0
CHEMBL64833;Rattus norvegicus;CCOC(=O)CCCC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)NO)cc1)C2=O;36.3
CHEMBL64830;Rattus norvegicus;COc1cc(Nc2ncc(-c3ccccc3N(C)C(=O)CN3CCOCC3)o2)ccc1-c1cnco1;25.0
CHEMBL64719;Rattus norvegicus;CCOC(=O)CC(CC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)NO)cc1)C2=O)c1ccccc1;2.0
CHEMBL64709;Rattus norvegicus;CCOC(=O)CCNC(=O)N1CCC2(CC1)C(=O)N(c1ccc(C(=N)NO)cc1)C(=O)N2C;4.8
CHEMBL64592;Rattus norvegicus;N=C(N)c1ccc(N2CCC3(CCN(C(=O)CCCC(=O)O)CC3)C2=O)cc1;4.0
CHEMBL64391;Rattus norvegicus;CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;8.0
CHEMBL64360;Rattus norvegicus;Cc1cc(-n2cccc2)c(S(C)(=O)=O)cc1C(=O)N=C(N)N;65.0
CHEMBL64208;Rattus norvegicus;CCCCOC(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CC(=O)N(c1ccc(C(=N)N)cc1)C2=O)C(=O)O;4.3
CHEMBL64148;Mus musculus;COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(CCNCCc3ccccn3)c2=O)c1;1.6
CHEMBL64101;Rattus norvegicus;CN1C(=O)N(c2ccc(C(=N)N)cc2)C(=O)C12CCN(C(=O)CC(CC(=O)O)c1ccccc1)CC2;2.0
CHEMBL641;Rattus norvegicus;CNCC[C@@H](Oc1ccccc1C)c1ccccc1;1.5
CHEMBL64;Mus musculus;NNC(=O)c1ccncc1;65.0
CHEMBL63983;Rattus norvegicus;Nc1nc(N)c(F)c(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1F;49.0
CHEMBL639;Rattus norvegicus;CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1;7.0
CHEMBL6322;Rattus norvegicus;CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1;10.9
CHEMBL63094;Rattus norvegicus;CCOC(=O)COCC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)NO)cc1)C2=O;35.9
CHEMBL63088;Rattus norvegicus;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1;30.1
CHEMBL63041;Rattus norvegicus;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Cl)c1ccc2ccnc(N)c2c1;35.1
CHEMBL63011;Rattus norvegicus;CCOC(=O)CCNC(=O)N1CCC2(CC1)CC(=O)N(c1ccc(C(=N)NO)cc1)C2;14.1
CHEMBL62974;Rattus norvegicus;Nc1ncnc2nc(-c3ccc(N4CCC(O)CC4)nc3)cc(-c3cccc(Br)c3)c12;18.6
CHEMBL62875;Rattus norvegicus;CN(C)c1nccc2ccc(/C=C\C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12;1.5
CHEMBL62811;Rattus norvegicus;O=C1CCc2cc(-c3cccnc3)ccc2N1;71.0
CHEMBL62803;Rattus norvegicus;CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1;0.0
CHEMBL62802;Rattus norvegicus;CCOC(=O)CCNC(=O)N1CCC2(CC1)CCN(c1ccc(C(=N)NO)cc1)C2=O;22.3
CHEMBL62576;Rattus norvegicus;Nc1ncnc2nc(-c3ccc(N4CCSCC4)nc3)cc(-c3cccc(Br)c3)c12;0.0
CHEMBL62524;Rattus norvegicus;CN(Cc1cccnc1)c1ccc(-c2cc(-c3cccc(Br)c3)c3c(N)ncnc3n2)cn1;0.0
CHEMBL62444;Rattus norvegicus;CC(C)(C)[C@H]1CC[C@H](N(Cc2ccc(C(=O)NCCC(=O)O)cc2)C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1;17.0
CHEMBL62342;Rattus norvegicus;CO[C@@H]1CCCN1c1ccc(-c2cc(-c3cccc(Br)c3)c3c(N)ncnc3n2)cn1;0.0
CHEMBL62288;Rattus norvegicus;C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F)c1ccc2ccnc(N)c2c1;13.5
CHEMBL62045;Rattus norvegicus;Cc1ccc(C2(c3ccc(C)cc3)CC(=O)N(CCCN3CCC(C#N)(c4ccccc4Cl)CC3)C2=O)cc1;19.0
CHEMBL61951;Rattus norvegicus;CNC(=N)c1cccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccncc3S(N)(=O)=O)cc2)c1;0.4
CHEMBL615;Mus musculus;CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O;34.0
CHEMBL61191;Rattus norvegicus;CC(O)(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1;57.0
CHEMBL611631;Mus musculus;Cc1cc(S(=O)(=O)NC(=O)Nc2ncc(Br)s2)ccc1-c1ccc(F)nc1;70.0
CHEMBL611620;Rattus norvegicus;C[C@H]1CC[C@@H](C)N1c1ccc(-c2cncc3ccccc23)nn1;26.0
CHEMBL61120;Rattus norvegicus;NCCC(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1;46.0
CHEMBL610795;Rattus norvegicus;Clc1ccc([C@@]23CNC[C@@H]2[C@H]3COCC2CC2)cc1Cl;32.0
CHEMBL610754;Rattus norvegicus;CC(=O)N1c2ccccc2C[C@H]1COc1ccc2c(c1)c(C(=O)C(C)(C)C)c(CC(C)(C)C(=O)[O-])n2Cc1ccc(Cl)cc1.[Na+];7.0
CHEMBL610491;Rattus norvegicus;NC(=O)c1cccc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12;1.0
CHEMBL610185;Rattus norvegicus;CC(=O)N1c2ccccc2C[C@H]1COc1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1;11.0
CHEMBL609862;Rattus norvegicus;CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1;23.0
CHEMBL609583;Rattus norvegicus;O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1;20.0
CHEMBL609578;Rattus norvegicus;Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1;3.0
CHEMBL609577;Rattus norvegicus;CCCn1cnc(C[C@H](OCCN)C(=O)O)c1;9.8
CHEMBL609539;Rattus norvegicus;O[C@@H]1[C@@H](COc2ccccc2F)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O;81.0
CHEMBL609157;Rattus norvegicus;CCN(NC(=O)c1cc(OC)no1)C(=O)NCc1ccc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F;20.0
CHEMBL609097;Rattus norvegicus;CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O;3.5
CHEMBL608939;Rattus norvegicus;O[C@@H]1[C@@H](CSc2ccccc2F)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O;12.3
CHEMBL608844;Rattus norvegicus;CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O;1.3
CHEMBL608151;Rattus norvegicus;CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1;61.0
CHEMBL608112;Rattus norvegicus;COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1;97.0
CHEMBL607400;Rattus norvegicus;CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1;100.0
CHEMBL606917;Rattus norvegicus;CC(C)(C)CCC(CCC(F)(F)F)N1CCC(F)(F)[C@H](CC(=O)O)[C@H]1c1ccc(C(F)(F)F)cc1;160.0
CHEMBL606245;Mus musculus;Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12;3.0
CHEMBL605921;Rattus norvegicus;N#Cc1c(-c2ccc(Oc3ccccc3)cc2)ccn2c(CC(F)(F)F)cnc12;27.0
